# time(s), pre_rot_eig1, pre_rot_eig2, pre_rot_eig3, pre_trans_eig1, pre_trans_eig2, pre_trans_eig3, post_rot_eig1, post_rot_eig2, post_rot_eig3, post_trans_eig1, post_trans_eig2, post_trans_eig3, cam_used[0], cam_used[1], cam_used[2], cam_used[3], level0_avg_total_rows
1646305719.128249645, 0.000000775, 0.000009519, 0.000011645, 0.000012028, 0.000018162, 0.000034974, 0.000000775, 0.000009519, 0.000011645, 0.000012028, 0.000018162, 0.000034974, 0, 1, 0, 0, 0.000000000
1646305719.203246832, 0.000002713, 0.000011455, 0.000013433, 0.000070253, 0.000075271, 0.000095862, 0.000002713, 0.000011455, 0.000013433, 0.000070253, 0.000075271, 0.000095862, 0, 0, 1, 1, 0.000000000
1646305719.253244877, 0.000000491, 0.000001990, 0.000002328, 0.000009728, 0.000010505, 0.000021709, 0.000000491, 0.000001990, 0.000002328, 0.000009728, 0.000010505, 0.000021709, 1, 0, 0, 0, 0.000000000
1646305719.278243780, 0.000000163, 0.000000397, 0.000000647, 0.000003278, 0.000004061, 0.000006911, 0.000000163, 0.000000397, 0.000000647, 0.000003278, 0.000004061, 0.000006911, 0, 1, 0, 0, 0.000000000
1646305719.303242922, 0.000000083, 0.000000097, 0.000000277, 0.000001647, 0.000001959, 0.000003342, 0.000000074, 0.000000096, 0.000000252, 0.000001507, 0.000001784, 0.000002884, 1, 0, 0, 0, 14.000000000
1646305719.328241825, 0.000000041, 0.000000052, 0.000000132, 0.000001020, 0.000001213, 0.000002034, 0.000000040, 0.000000047, 0.000000121, 0.000000922, 0.000001110, 0.000001768, 0, 1, 0, 0, 0.000000000
1646305719.353240728, 0.000000028, 0.000000034, 0.000000094, 0.000000742, 0.000000886, 0.000001430, 0.000000028, 0.000000031, 0.000000089, 0.000000500, 0.000000683, 0.000000977, 1, 0, 0, 0, 23.000000000
1646305719.378239870, 0.000000032, 0.000000039, 0.000000084, 0.000000549, 0.000000702, 0.000001005, 0.000000029, 0.000000039, 0.000000080, 0.000000368, 0.000000468, 0.000000793, 0, 1, 0, 0, 0.000000000
1646305719.403239012, 0.000000022, 0.000000024, 0.000000054, 0.000000440, 0.000000563, 0.000000812, 0.000000022, 0.000000022, 0.000000053, 0.000000281, 0.000000410, 0.000000678, 1, 0, 0, 0, 32.000000000
1646305719.428238153, 0.000000011, 0.000000021, 0.000000038, 0.000000358, 0.000000486, 0.000000696, 0.000000011, 0.000000020, 0.000000036, 0.000000227, 0.000000354, 0.000000589, 0, 1, 0, 0, 0.000000000
1646305719.453237057, 0.000000009, 0.000000019, 0.000000035, 0.000000303, 0.000000424, 0.000000604, 0.000000009, 0.000000018, 0.000000034, 0.000000202, 0.000000304, 0.000000525, 1, 0, 0, 0, 34.000000000
1646305719.478235960, 0.000000015, 0.000000019, 0.000000037, 0.000000281, 0.000000386, 0.000000541, 0.000000014, 0.000000018, 0.000000036, 0.000000189, 0.000000268, 0.000000482, 0, 1, 0, 0, 0.000000000
1646305719.503235102, 0.000000011, 0.000000015, 0.000000029, 0.000000264, 0.000000349, 0.000000494, 0.000000011, 0.000000014, 0.000000029, 0.000000169, 0.000000247, 0.000000443, 1, 0, 0, 0, 41.000000000
1646305719.528234005, 0.000000007, 0.000000012, 0.000000026, 0.000000241, 0.000000325, 0.000000457, 0.000000007, 0.000000012, 0.000000026, 0.000000241, 0.000000325, 0.000000456, 0, 1, 0, 1, 1.000000000
1646305719.578232050, 0.000000009, 0.000000013, 0.000000028, 0.000000411, 0.000000493, 0.000000680, 0.000000009, 0.000000013, 0.000000028, 0.000000411, 0.000000493, 0.000000679, 0, 1, 0, 0, 0.000000000
1646305719.603230953, 0.000000007, 0.000000011, 0.000000024, 0.000000355, 0.000000422, 0.000000611, 0.000000007, 0.000000011, 0.000000023, 0.000000206, 0.000000315, 0.000000439, 1, 0, 0, 0, 45.000000000
1646305719.628230095, 0.000000006, 0.000000009, 0.000000020, 0.000000243, 0.000000333, 0.000000440, 0.000000006, 0.000000009, 0.000000020, 0.000000137, 0.000000222, 0.000000366, 0, 1, 0, 0, 0.000000000
1646305719.653228998, 0.000000006, 0.000000009, 0.000000020, 0.000000201, 0.000000286, 0.000000379, 0.000000006, 0.000000009, 0.000000020, 0.000000138, 0.000000209, 0.000000334, 1, 0, 0, 0, 52.000000000
1646305719.678228140, 0.000000005, 0.000000008, 0.000000018, 0.000000206, 0.000000282, 0.000000363, 0.000000005, 0.000000008, 0.000000018, 0.000000141, 0.000000205, 0.000000320, 0, 1, 0, 0, 0.000000000
1646305719.703227043, 0.000000004, 0.000000007, 0.000000017, 0.000000206, 0.000000276, 0.000000354, 0.000000004, 0.000000007, 0.000000017, 0.000000147, 0.000000217, 0.000000312, 1, 0, 0, 0, 51.000000000
1646305719.728226185, 0.000000004, 0.000000006, 0.000000016, 0.000000207, 0.000000277, 0.000000356, 0.000000004, 0.000000006, 0.000000016, 0.000000148, 0.000000224, 0.000000306, 0, 1, 0, 0, 0.000000000
1646305719.753225327, 0.000000004, 0.000000006, 0.000000015, 0.000000203, 0.000000273, 0.000000356, 0.000000004, 0.000000006, 0.000000015, 0.000000192, 0.000000256, 0.000000337, 0, 0, 0, 1, 21.000000000
1646305719.778224230, 0.000000004, 0.000000008, 0.000000015, 0.000000237, 0.000000285, 0.000000412, 0.000000004, 0.000000008, 0.000000015, 0.000000219, 0.000000262, 0.000000394, 0, 0, 0, 1, 26.000000000
1646305719.803223133, 0.000000004, 0.000000007, 0.000000014, 0.000000246, 0.000000283, 0.000000446, 0.000000004, 0.000000007, 0.000000014, 0.000000177, 0.000000260, 0.000000331, 1, 0, 0, 0, 51.000000000
1646305719.828222275, 0.000000004, 0.000000006, 0.000000013, 0.000000215, 0.000000277, 0.000000388, 0.000000004, 0.000000006, 0.000000013, 0.000000155, 0.000000240, 0.000000308, 0, 1, 0, 0, 0.000000000
1646305719.853221178, 0.000000003, 0.000000006, 0.000000014, 0.000000202, 0.000000271, 0.000000361, 0.000000003, 0.000000006, 0.000000014, 0.000000154, 0.000000237, 0.000000306, 1, 0, 0, 0, 53.000000000
1646305719.878220320, 0.000000004, 0.000000007, 0.000000014, 0.000000206, 0.000000275, 0.000000362, 0.000000004, 0.000000007, 0.000000014, 0.000000157, 0.000000239, 0.000000308, 0, 1, 0, 0, 0.000000000
1646305719.903219223, 0.000000003, 0.000000007, 0.000000013, 0.000000205, 0.000000273, 0.000000361, 0.000000003, 0.000000007, 0.000000013, 0.000000157, 0.000000240, 0.000000308, 1, 0, 0, 0, 54.000000000
1646305719.928218365, 0.000000003, 0.000000006, 0.000000013, 0.000000202, 0.000000270, 0.000000363, 0.000000003, 0.000000006, 0.000000013, 0.000000155, 0.000000239, 0.000000307, 0, 1, 0, 0, 0.000000000
1646305719.953217268, 0.000000003, 0.000000005, 0.000000012, 0.000000198, 0.000000266, 0.000000362, 0.000000003, 0.000000005, 0.000000012, 0.000000198, 0.000000266, 0.000000362, 0, 0, 1, 0, 2.000000000
1646305719.978216410, 0.000000003, 0.000000006, 0.000000012, 0.000000227, 0.000000278, 0.000000415, 0.000000003, 0.000000006, 0.000000012, 0.000000227, 0.000000278, 0.000000415, 0, 1, 0, 0, 0.000000000
1646305720.003215313, 0.000000003, 0.000000005, 0.000000012, 0.000000238, 0.000000280, 0.000000445, 0.000000003, 0.000000005, 0.000000011, 0.000000175, 0.000000259, 0.000000337, 1, 0, 0, 0, 55.000000000
1646305720.028214455, 0.000000003, 0.000000005, 0.000000011, 0.000000206, 0.000000269, 0.000000383, 0.000000003, 0.000000005, 0.000000011, 0.000000151, 0.000000239, 0.000000304, 0, 1, 0, 0, 0.000000000
1646305720.053213358, 0.000000003, 0.000000006, 0.000000011, 0.000000192, 0.000000264, 0.000000356, 0.000000003, 0.000000006, 0.000000011, 0.000000150, 0.000000237, 0.000000300, 1, 0, 0, 0, 54.000000000
1646305720.078212500, 0.000000003, 0.000000005, 0.000000011, 0.000000192, 0.000000265, 0.000000356, 0.000000003, 0.000000005, 0.000000011, 0.000000151, 0.000000238, 0.000000301, 0, 1, 0, 0, 0.000000000
1646305720.103211403, 0.000000003, 0.000000005, 0.000000011, 0.000000192, 0.000000264, 0.000000356, 0.000000003, 0.000000005, 0.000000011, 0.000000150, 0.000000238, 0.000000300, 0, 1, 0, 0, 0.000000000
1646305720.128210545, 0.000000002, 0.000000005, 0.000000010, 0.000000189, 0.000000261, 0.000000355, 0.000000002, 0.000000005, 0.000000010, 0.000000148, 0.000000237, 0.000000297, 0, 1, 0, 0, 0.000000000
