# time(s), pre_rot_eig1, pre_rot_eig2, pre_rot_eig3, pre_trans_eig1, pre_trans_eig2, pre_trans_eig3, post_rot_eig1, post_rot_eig2, post_rot_eig3, post_trans_eig1, post_trans_eig2, post_trans_eig3, cam_used[0], cam_used[1], cam_used[2], cam_used[3], level0_avg_total_rows
1646305719.153248787, 0.000000771, 0.000009350, 0.000011207, 0.000011763, 0.000017233, 0.000032720, 0.000000771, 0.000009350, 0.000011207, 0.000011763, 0.000017233, 0.000032720, 1, 1, 0, 1, 0.000000000
1646305719.203246832, 0.000000790, 0.000003424, 0.000005845, 0.000010598, 0.000012292, 0.000016657, 0.000000790, 0.000003424, 0.000005845, 0.000010598, 0.000012292, 0.000016657, 0, 1, 1, 0, 0.000000000
1646305719.303242922, 0.000000153, 0.000000439, 0.000001327, 0.000003180, 0.000004023, 0.000006657, 0.000000041, 0.000000114, 0.000000243, 0.000000150, 0.000000238, 0.000001007, 0, 1, 1, 0, 29.000000000
1646305719.403239012, 0.000000099, 0.000000463, 0.000000923, 0.000001773, 0.000002216, 0.000003601, 0.000000038, 0.000000096, 0.000000215, 0.000000108, 0.000000163, 0.000000990, 1, 1, 1, 0, 37.000000000
1646305719.453237057, 0.000000085, 0.000000534, 0.000000745, 0.000000414, 0.000000495, 0.000001740, 0.000000032, 0.000000059, 0.000000340, -0.000000012, 0.000000052, 0.000000752, 1, 1, 0, 0, 0.000000000
1646305719.553233147, 0.000000050, 0.000000170, 0.000000206, 0.000000827, 0.000000937, 0.000001346, 0.000000020, 0.000000023, 0.000000078, 0.000000009, 0.000000072, 0.000000539, 1, 1, 0, 0, 0.000000000
1646305719.653228998, 0.000000029, 0.000000032, 0.000000083, 0.000000660, 0.000000756, 0.000000998, 0.000000017, 0.000000028, 0.000000051, 0.000000059, 0.000000066, 0.000000451, 1, 1, 1, 0, 44.000000000
1646305719.753225327, 0.000000016, 0.000000024, 0.000000051, 0.000000556, 0.000000670, 0.000000849, 0.000000014, 0.000000017, 0.000000035, 0.000000059, 0.000000073, 0.000000409, 1, 1, 1, 0, 54.000000000
1646305719.803223133, 0.000000025, 0.000000125, 0.000000169, 0.000000287, 0.000000328, 0.000000767, 0.000000022, 0.000000045, 0.000000068, 0.000000053, 0.000000080, 0.000000374, 0, 1, 1, 0, 58.000000000
1646305719.828222275, 0.000000014, 0.000000045, 0.000000207, 0.000000128, 0.000000177, 0.000000527, 0.000000013, 0.000000017, 0.000000081, 0.000000022, 0.000000031, 0.000000291, 0, 1, 0, 0, 0.000000000
1646305719.953217268, 0.000000005, 0.000000017, 0.000000028, 0.000000572, 0.000000633, 0.000000911, 0.000000005, 0.000000015, 0.000000024, 0.000000129, 0.000000223, 0.000000551, 0, 1, 0, 1, 21.000000000
1646305720.053213358, 0.000000004, 0.000000014, 0.000000024, 0.000000490, 0.000000522, 0.000001011, 0.000000004, 0.000000012, 0.000000020, 0.000000099, 0.000000163, 0.000000416, 1, 1, 0, 1, 26.000000000
1646305720.153209448, 0.000000003, 0.000000010, 0.000000019, 0.000000420, 0.000000466, 0.000000885, 0.000000003, 0.000000010, 0.000000019, 0.000000409, 0.000000447, 0.000000762, 1, 1, 0, 0, 1.000000000
1646305720.253205538, 0.000000002, 0.000000008, 0.000000017, 0.000000434, 0.000000491, 0.000001001, 0.000000002, 0.000000007, 0.000000013, 0.000000051, 0.000000065, 0.000000288, 1, 1, 1, 0, 62.000000000
