# time(s), pre_rot_eig1, pre_rot_eig2, pre_rot_eig3, pre_trans_eig1, pre_trans_eig2, pre_trans_eig3, post_rot_eig1, post_rot_eig2, post_rot_eig3, post_trans_eig1, post_trans_eig2, post_trans_eig3, cam_used[0], cam_used[1], cam_used[2], cam_used[3], level0_avg_total_rows
1646305719.128249645, 0.000000775, 0.000009519, 0.000011645, 0.000012028, 0.000018162, 0.000034974, 0.000000775, 0.000009519, 0.000011645, 0.000012028, 0.000018162, 0.000034974, 0, 1, 0, 0, 0.000000000
1646305719.203246832, 0.000002713, 0.000011455, 0.000013433, 0.000070253, 0.000075271, 0.000095862, 0.000002713, 0.000011455, 0.000013433, 0.000070253, 0.000075271, 0.000095862, 1, 0, 0, 0, 0.000000000
1646305719.228245735, 0.000000895, 0.000002701, 0.000008079, 0.000011578, 0.000018363, 0.000027596, 0.000000895, 0.000002701, 0.000008079, 0.000011578, 0.000018363, 0.000027596, 0, 1, 0, 0, 0.000000000
1646305719.253244877, 0.000000307, 0.000000617, 0.000001529, 0.000005313, 0.000005948, 0.000010514, 0.000000307, 0.000000617, 0.000001529, 0.000005313, 0.000005948, 0.000010514, 0, 0, 1, 0, 0.000000000
1646305719.278243780, 0.000000139, 0.000000203, 0.000000521, 0.000002567, 0.000002901, 0.000004698, 0.000000139, 0.000000203, 0.000000521, 0.000002567, 0.000002901, 0.000004698, 0, 1, 0, 0, 0.000000000
1646305719.303242922, 0.000000079, 0.000000080, 0.000000253, 0.000001464, 0.000001715, 0.000002752, 0.000000079, 0.000000080, 0.000000253, 0.000001464, 0.000001715, 0.000002752, 1, 0, 0, 0, 0.000000000
1646305719.328241825, 0.000000037, 0.000000051, 0.000000113, 0.000000984, 0.000001154, 0.000001906, 0.000000037, 0.000000051, 0.000000113, 0.000000984, 0.000001154, 0.000001906, 0, 1, 0, 0, 0.000000000
1646305719.353240728, 0.000000030, 0.000000033, 0.000000095, 0.000000754, 0.000000872, 0.000001430, 0.000000030, 0.000000033, 0.000000095, 0.000000754, 0.000000872, 0.000001430, 0, 1, 0, 0, 0.000000000
1646305719.378239870, 0.000000027, 0.000000036, 0.000000076, 0.000000635, 0.000000735, 0.000001178, 0.000000027, 0.000000036, 0.000000076, 0.000000635, 0.000000735, 0.000001178, 0, 1, 0, 0, 0.000000000
1646305719.403239012, 0.000000019, 0.000000022, 0.000000053, 0.000000535, 0.000000626, 0.000000996, 0.000000017, 0.000000021, 0.000000048, 0.000000277, 0.000000343, 0.000000617, 1, 0, 0, 0, 20.000000000
1646305719.428238153, 0.000000009, 0.000000019, 0.000000039, 0.000000324, 0.000000395, 0.000000612, 0.000000008, 0.000000019, 0.000000036, 0.000000164, 0.000000193, 0.000000458, 0, 1, 0, 0, 0.000000000
1646305719.453237057, 0.000000009, 0.000000015, 0.000000037, 0.000000246, 0.000000291, 0.000000484, 0.000000009, 0.000000014, 0.000000035, 0.000000109, 0.000000151, 0.000000375, 1, 0, 0, 0, 30.000000000
1646305719.478235960, 0.000000012, 0.000000013, 0.000000034, 0.000000193, 0.000000256, 0.000000420, 0.000000011, 0.000000013, 0.000000032, 0.000000084, 0.000000122, 0.000000347, 0, 1, 0, 0, 0.000000000
1646305719.503235102, 0.000000010, 0.000000012, 0.000000028, 0.000000170, 0.000000225, 0.000000390, 0.000000009, 0.000000012, 0.000000027, 0.000000086, 0.000000129, 0.000000340, 1, 0, 0, 0, 33.000000000
1646305719.528234005, 0.000000006, 0.000000010, 0.000000024, 0.000000168, 0.000000224, 0.000000373, 0.000000006, 0.000000009, 0.000000023, 0.000000085, 0.000000133, 0.000000319, 0, 1, 0, 0, 0.000000000
1646305719.553233147, 0.000000006, 0.000000009, 0.000000025, 0.000000163, 0.000000220, 0.000000358, 0.000000006, 0.000000009, 0.000000024, 0.000000087, 0.000000134, 0.000000304, 1, 0, 0, 0, 36.000000000
1646305719.578232050, 0.000000009, 0.000000010, 0.000000022, 0.000000165, 0.000000226, 0.000000357, 0.000000008, 0.000000010, 0.000000021, 0.000000088, 0.000000132, 0.000000311, 0, 1, 0, 0, 0.000000000
1646305719.603230953, 0.000000008, 0.000000009, 0.000000021, 0.000000164, 0.000000221, 0.000000352, 0.000000007, 0.000000008, 0.000000020, 0.000000081, 0.000000124, 0.000000305, 1, 0, 0, 0, 38.000000000
