# time(s), pre_rot_eig1, pre_rot_eig2, pre_rot_eig3, pre_trans_eig1, pre_trans_eig2, pre_trans_eig3, post_rot_eig1, post_rot_eig2, post_rot_eig3, post_trans_eig1, post_trans_eig2, post_trans_eig3, cam_used[0], cam_used[1], cam_used[2], cam_used[3], level0_avg_total_rows
1646305719.128249645, 0.000000775, 0.000009519, 0.000011645, 0.000012028, 0.000018162, 0.000034974, 0.000000775, 0.000009519, 0.000011645, 0.000012028, 0.000018162, 0.000034974, 0, 1, 0, 0, 0.000000000
1646305719.203246832, 0.000002713, 0.000011454, 0.000013374, 0.000069082, 0.000074824, 0.000095845, 0.000002713, 0.000011454, 0.000013374, 0.000069082, 0.000074824, 0.000095845, 0, 0, 1, 0, 0.000000000
1646305719.228245735, 0.000001158, 0.000002728, 0.000008705, 0.000015037, 0.000019100, 0.000034776, 0.000001158, 0.000002728, 0.000008705, 0.000015037, 0.000019100, 0.000034776, 0, 1, 0, 0, 0.000000000
1646305719.253244877, 0.000000701, 0.000002198, 0.000002608, 0.000011182, 0.000019546, 0.000027629, 0.000000701, 0.000002198, 0.000002608, 0.000011182, 0.000019546, 0.000027629, 0, 1, 0, 0, 0.000000000
1646305719.278243780, 0.000000707, 0.000001666, 0.000002388, 0.000007526, 0.000015629, 0.000023453, 0.000000707, 0.000001666, 0.000002388, 0.000007526, 0.000015629, 0.000023453, 0, 1, 0, 0, 0.000000000
1646305719.303242922, 0.000000840, 0.000002235, 0.000002591, 0.000006908, 0.000008037, 0.000018595, 0.000000840, 0.000002235, 0.000002591, 0.000006908, 0.000008037, 0.000018595, 0, 0, 1, 0, 0.000000000
1646305719.328241825, 0.000000316, 0.000000758, 0.000002363, 0.000005150, 0.000005641, 0.000009699, 0.000000316, 0.000000758, 0.000002363, 0.000005150, 0.000005641, 0.000009699, 0, 1, 0, 0, 0.000000000
1646305719.353240728, 0.000000254, 0.000000772, 0.000001091, 0.000004544, 0.000005994, 0.000010254, 0.000000254, 0.000000772, 0.000001091, 0.000004544, 0.000005994, 0.000010254, 0, 1, 0, 0, 0.000000000
1646305719.378239870, 0.000000486, 0.000000489, 0.000001100, 0.000003670, 0.000005612, 0.000009897, 0.000000486, 0.000000489, 0.000001100, 0.000003670, 0.000005612, 0.000009897, 0, 1, 0, 0, 0.000000000
1646305719.403239012, 0.000000625, 0.000001079, 0.000001579, 0.000003614, 0.000004270, 0.000008170, 0.000000349, 0.000000823, 0.000000929, 0.000001374, 0.000001513, 0.000003205, 0, 0, 1, 0, 21.000000000
1646305719.428238153, 0.000000160, 0.000000351, 0.000001115, 0.000001483, 0.000001730, 0.000002710, 0.000000102, 0.000000287, 0.000000630, 0.000000208, 0.000000579, 0.000002072, 0, 1, 0, 0, 0.000000000
1646305719.453237057, 0.000000124, 0.000000380, 0.000000719, 0.000000546, 0.000000835, 0.000002671, 0.000000101, 0.000000321, 0.000000470, 0.000000308, 0.000000457, 0.000002139, 0, 0, 1, 0, 32.000000000
1646305719.478235960, 0.000000271, 0.000000392, 0.000000704, 0.000000682, 0.000000770, 0.000002470, 0.000000224, 0.000000330, 0.000000557, 0.000000380, 0.000000524, 0.000001975, 0, 1, 0, 0, 0.000000000
1646305719.503235102, 0.000000523, 0.000000913, 0.000001099, 0.000000651, 0.000000897, 0.000002109, 0.000000296, 0.000000548, 0.000000726, 0.000000391, 0.000000510, 0.000001547, 0, 0, 1, 0, 40.000000000
1646305719.528234005, 0.000000120, 0.000000158, 0.000000930, 0.000000581, 0.000000774, 0.000001618, 0.000000065, 0.000000112, 0.000000531, 0.000000335, 0.000000365, 0.000001372, 0, 1, 0, 0, 0.000000000
1646305719.553233147, 0.000000092, 0.000000291, 0.000000492, 0.000000541, 0.000000617, 0.000001817, 0.000000055, 0.000000182, 0.000000354, 0.000000218, 0.000000360, 0.000001524, 0, 1, 0, 0, 0.000000000
1646305719.578232050, 0.000000130, 0.000000280, 0.000000484, 0.000000438, 0.000000574, 0.000001846, 0.000000098, 0.000000166, 0.000000272, 0.000000197, 0.000000353, 0.000001465, 0, 1, 0, 0, 0.000000000
1646305719.603230953, 0.000000423, 0.000000723, 0.000000853, 0.000000406, 0.000000562, 0.000001624, 0.000000347, 0.000000714, 0.000000848, 0.000000414, 0.000000560, 0.000001573, 0, 0, 0, 1, 2.000000000
1646305719.628230095, 0.000000084, 0.000000102, 0.000000760, 0.000000745, 0.000000817, 0.000001602, 0.000000075, 0.000000100, 0.000000753, 0.000000740, 0.000000815, 0.000001591, 0, 1, 0, 0, 0.000000000
1646305719.653228998, 0.000000073, 0.000000136, 0.000000336, 0.000001031, 0.000001213, 0.000001875, 0.000000066, 0.000000134, 0.000000333, 0.000001028, 0.000001210, 0.000001862, 1, 0, 0, 0, 0.000000000
1646305719.678228140, 0.000000065, 0.000000206, 0.000000305, 0.000001278, 0.000001660, 0.000002043, 0.000000064, 0.000000172, 0.000000301, 0.000001278, 0.000001658, 0.000002006, 0, 1, 0, 0, 0.000000000
1646305719.703227043, 0.000000408, 0.000000690, 0.000000896, 0.000001545, 0.000001792, 0.000002162, 0.000000332, 0.000000679, 0.000000890, 0.000001524, 0.000001783, 0.000002121, 0, 1, 0, 0, 0.000000000
1646305719.728226185, 0.000000069, 0.000000092, 0.000000748, 0.000001535, 0.000001761, 0.000001967, 0.000000065, 0.000000085, 0.000000741, 0.000001534, 0.000001756, 0.000001953, 0, 1, 0, 0, 0.000000000
1646305719.753225327, 0.000000066, 0.000000103, 0.000000292, 0.000001547, 0.000001755, 0.000002320, 0.000000060, 0.000000102, 0.000000289, 0.000001547, 0.000001753, 0.000002303, 0, 1, 0, 0, 0.000000000
1646305719.778224230, 0.000000047, 0.000000148, 0.000000204, 0.000001552, 0.000001768, 0.000002493, 0.000000046, 0.000000124, 0.000000202, 0.000001553, 0.000001729, 0.000002493, 0, 1, 0, 0, 0.000000000
1646305719.803223133, 0.000000383, 0.000000532, 0.000000794, 0.000001574, 0.000001883, 0.000002473, 0.000000269, 0.000000451, 0.000000760, 0.000000942, 0.000001157, 0.000002080, 0, 0, 0, 1, 15.000000000
1646305719.828222275, 0.000000069, 0.000000079, 0.000000606, 0.000001052, 0.000001279, 0.000001891, 0.000000066, 0.000000075, 0.000000575, 0.000000680, 0.000000850, 0.000001654, 0, 1, 0, 0, 0.000000000
1646305719.853221178, 0.000000046, 0.000000077, 0.000000239, 0.000000879, 0.000000993, 0.000001827, 0.000000045, 0.000000076, 0.000000236, 0.000000862, 0.000000956, 0.000001616, 1, 0, 0, 0, 4.000000000
1646305719.878220320, 0.000000046, 0.000000141, 0.000000202, 0.000001094, 0.000001129, 0.000001845, 0.000000046, 0.000000140, 0.000000202, 0.000001055, 0.000001112, 0.000001651, 0, 1, 0, 0, 0.000000000
1646305719.903219223, 0.000000325, 0.000000461, 0.000000776, 0.000001235, 0.000001415, 0.000001833, 0.000000217, 0.000000386, 0.000000470, 0.000000496, 0.000000627, 0.000001069, 0, 0, 1, 0, 51.000000000
1646305719.928218365, 0.000000045, 0.000000063, 0.000000448, 0.000000604, 0.000000756, 0.000001175, 0.000000037, 0.000000041, 0.000000321, 0.000000206, 0.000000257, 0.000001058, 0, 1, 0, 0, 0.000000000
1646305719.953217268, 0.000000044, 0.000000061, 0.000000201, 0.000000377, 0.000000406, 0.000001223, 0.000000042, 0.000000060, 0.000000196, 0.000000360, 0.000000371, 0.000001135, 1, 0, 0, 0, 8.000000000
