# time(s), pre_rot_eig1, pre_rot_eig2, pre_rot_eig3, pre_trans_eig1, pre_trans_eig2, pre_trans_eig3, post_rot_eig1, post_rot_eig2, post_rot_eig3, post_trans_eig1, post_trans_eig2, post_trans_eig3, cam_used[0], cam_used[1], cam_used[2], cam_used[3], level0_avg_total_rows
1646305719.128249645, 0.000000775, 0.000009519, 0.000011645, 0.000012028, 0.000018162, 0.000034974, 0.000000775, 0.000009519, 0.000011645, 0.000012028, 0.000018162, 0.000034974, 0, 1, 0, 0, 0.000000000
1646305719.203246832, 0.000002713, 0.000011454, 0.000013374, 0.000069082, 0.000074824, 0.000095845, 0.000002713, 0.000011454, 0.000013374, 0.000069082, 0.000074824, 0.000095845, 0, 0, 1, 0, 0.000000000
1646305719.228245735, 0.000001158, 0.000002728, 0.000008705, 0.000015037, 0.000019100, 0.000034776, 0.000001158, 0.000002728, 0.000008705, 0.000015037, 0.000019100, 0.000034776, 0, 1, 0, 0, 0.000000000
1646305719.253244877, 0.000000701, 0.000002198, 0.000002608, 0.000011182, 0.000019546, 0.000027629, 0.000000701, 0.000002198, 0.000002608, 0.000011182, 0.000019546, 0.000027629, 0, 0, 1, 0, 0.000000000
1646305719.278243780, 0.000000707, 0.000001666, 0.000002388, 0.000007526, 0.000015629, 0.000023453, 0.000000707, 0.000001666, 0.000002388, 0.000007526, 0.000015629, 0.000023453, 0, 1, 0, 0, 0.000000000
1646305719.303242922, 0.000000840, 0.000002235, 0.000002591, 0.000006908, 0.000008037, 0.000018595, 0.000000840, 0.000002235, 0.000002591, 0.000006908, 0.000008037, 0.000018595, 0, 1, 0, 0, 0.000000000
1646305719.328241825, 0.000000316, 0.000000758, 0.000002363, 0.000005150, 0.000005641, 0.000009699, 0.000000316, 0.000000758, 0.000002363, 0.000005150, 0.000005641, 0.000009699, 0, 1, 0, 0, 0.000000000
1646305719.353240728, 0.000000254, 0.000000772, 0.000001091, 0.000004544, 0.000005994, 0.000010254, 0.000000221, 0.000000720, 0.000001054, 0.000004534, 0.000005909, 0.000008283, 0, 0, 0, 1, 1.000000000
1646305719.378239870, 0.000000511, 0.000000785, 0.000001213, 0.000003797, 0.000005636, 0.000009029, 0.000000409, 0.000000739, 0.000001171, 0.000003793, 0.000004782, 0.000009306, 0, 1, 0, 0, 0.000000000
1646305719.403239012, 0.000000550, 0.000001302, 0.000001663, 0.000003366, 0.000004313, 0.000007273, 0.000000422, 0.000001218, 0.000001626, 0.000002446, 0.000004265, 0.000006764, 0, 1, 0, 0, 0.000000000
1646305719.428238153, 0.000000210, 0.000000484, 0.000001590, 0.000002587, 0.000003527, 0.000005145, 0.000000172, 0.000000462, 0.000001512, 0.000002425, 0.000003489, 0.000004306, 0, 1, 0, 0, 0.000000000
1646305719.453237057, 0.000000162, 0.000000481, 0.000000863, 0.000003014, 0.000003200, 0.000004484, 0.000000080, 0.000000229, 0.000000676, 0.000001030, 0.000001383, 0.000003240, 0, 0, 1, 0, 15.000000000
1646305719.478235960, 0.000000317, 0.000000403, 0.000000779, 0.000001314, 0.000001505, 0.000003750, 0.000000193, 0.000000320, 0.000000355, 0.000000245, 0.000000654, 0.000003789, 0, 1, 0, 0, 0.000000000
1646305719.503235102, 0.000000484, 0.000000943, 0.000001022, 0.000000514, 0.000000927, 0.000003437, 0.000000217, 0.000000556, 0.000000656, 0.000000262, 0.000000383, 0.000001135, 0, 0, 0, 1, 19.000000000
1646305719.528234005, 0.000000131, 0.000000546, 0.000001108, 0.000000459, 0.000000572, 0.000001479, 0.000000082, 0.000000385, 0.000000745, 0.000000210, 0.000000319, 0.000000740, 0, 1, 0, 0, 0.000000000
1646305719.553233147, 0.000000079, 0.000000318, 0.000000771, 0.000000419, 0.000000543, 0.000001097, 0.000000067, 0.000000253, 0.000000472, 0.000000205, 0.000000309, 0.000000720, 0, 0, 0, 1, 19.000000000
1646305719.578232050, 0.000000304, 0.000000343, 0.000000689, 0.000000387, 0.000000482, 0.000001071, 0.000000195, 0.000000255, 0.000000571, 0.000000171, 0.000000230, 0.000000670, 0, 1, 0, 0, 0.000000000
1646305719.603230953, 0.000000515, 0.000000821, 0.000001083, 0.000000325, 0.000000398, 0.000001055, 0.000000238, 0.000000353, 0.000000666, 0.000000188, 0.000000250, 0.000000657, 1, 0, 0, 1, 26.000000000
1646305719.653228998, 0.000000050, 0.000000162, 0.000000315, 0.000000605, 0.000000693, 0.000001355, 0.000000063, 0.000000110, 0.000000172, 0.000000303, 0.000000421, 0.000000997, 1, 0, 0, 0, 0.000000000
1646305719.678228140, 0.000000143, 0.000000279, 0.000000486, 0.000000504, 0.000000575, 0.000001305, 0.000000044, 0.000000106, 0.000000300, 0.000000224, 0.000000351, 0.000000971, 0, 1, 0, 0, 0.000000000
1646305719.703227043, 0.000000389, 0.000000707, 0.000000830, 0.000000353, 0.000000533, 0.000001292, 0.000000180, 0.000000396, 0.000000608, 0.000000213, 0.000000312, 0.000000706, 0, 0, 0, 1, 25.000000000
1646305719.728226185, 0.000000081, 0.000000089, 0.000000863, 0.000000366, 0.000000449, 0.000000943, 0.000000047, 0.000000063, 0.000000653, 0.000000205, 0.000000227, 0.000000553, 0, 1, 0, 0, 0.000000000
1646305719.753225327, 0.000000050, 0.000000073, 0.000000296, 0.000000380, 0.000000395, 0.000000814, 0.000000030, 0.000000064, 0.000000179, 0.000000113, 0.000000150, 0.000000289, 0, 0, 1, 0, 50.000000000
1646305719.778224230, 0.000000164, 0.000000225, 0.000000411, 0.000000237, 0.000000278, 0.000000524, 0.000000111, 0.000000177, 0.000000358, 0.000000065, 0.000000106, 0.000000420, 0, 1, 0, 0, 0.000000000
1646305719.803223133, 0.000000394, 0.000000780, 0.000000881, 0.000000186, 0.000000254, 0.000000680, 0.000000106, 0.000000267, 0.000000472, 0.000000124, 0.000000144, 0.000000467, 0, 0, 1, 0, 57.000000000
1646305719.828222275, 0.000000042, 0.000000076, 0.000000674, 0.000000258, 0.000000289, 0.000000695, 0.000000017, 0.000000023, 0.000000214, 0.000000137, 0.000000190, 0.000000512, 0, 1, 0, 0, 0.000000000
1646305719.853221178, 0.000000049, 0.000000100, 0.000000330, 0.000000274, 0.000000336, 0.000000764, 0.000000031, 0.000000084, 0.000000228, 0.000000108, 0.000000139, 0.000000489, 0, 0, 1, 0, 68.000000000
1646305719.878220320, 0.000000108, 0.000000152, 0.000000352, 0.000000230, 0.000000257, 0.000000732, 0.000000094, 0.000000108, 0.000000293, 0.000000086, 0.000000125, 0.000000485, 0, 1, 0, 0, 0.000000000
1646305719.903219223, 0.000000391, 0.000000676, 0.000000850, 0.000000201, 0.000000267, 0.000000699, 0.000000114, 0.000000278, 0.000000435, 0.000000130, 0.000000154, 0.000000455, 0, 0, 1, 0, 59.000000000
1646305719.928218365, 0.000000028, 0.000000053, 0.000000604, 0.000000246, 0.000000291, 0.000000641, 0.000000013, 0.000000017, 0.000000212, 0.000000132, 0.000000191, 0.000000458, 0, 1, 0, 0, 0.000000000
1646305719.953217268, 0.000000042, 0.000000098, 0.000000302, 0.000000276, 0.000000334, 0.000000656, 0.000000026, 0.000000083, 0.000000172, 0.000000107, 0.000000133, 0.000000389, 1, 0, 1, 0, 78.000000000
1646305720.003215313, 0.000000065, 0.000000110, 0.000000359, 0.000000446, 0.000000462, 0.000000801, 0.000000039, 0.000000059, 0.000000198, 0.000000184, 0.000000211, 0.000000595, 0, 0, 1, 0, 56.000000000
