# time(s), pre_rot_eig1, pre_rot_eig2, pre_rot_eig3, pre_trans_eig1, pre_trans_eig2, pre_trans_eig3, post_rot_eig1, post_rot_eig2, post_rot_eig3, post_trans_eig1, post_trans_eig2, post_trans_eig3, cam_used[0], cam_used[1], cam_used[2], cam_used[3], level0_avg_total_rows
1755487229.837432861, 0.000000253, 0.000000295, 0.000000314, 0.000001220, 0.000002597, 0.000007694, 0.000000253, 0.000000295, 0.000000314, 0.000001220, 0.000002597, 0.000007694, 1, 1, 0, 0, 0.000000000
1755487229.856529474, 0.000000312, 0.000000341, 0.000000350, 0.000004713, 0.000006000, 0.000007804, 0.000000176, 0.000000232, 0.000000250, 0.000002530, 0.000003665, 0.000004228, 0, 0, 1, 1, 2.000000000
1755487229.937488079, 0.000000080, 0.000000107, 0.000000112, 0.000000738, 0.000001217, 0.000003844, 0.000000052, 0.000000071, 0.000000100, 0.000000734, 0.000001213, 0.000003596, 1, 1, 0, 0, 3.000000000
1755487229.958148003, 0.000000072, 0.000000095, 0.000000124, 0.000000750, 0.000001171, 0.000002677, 0.000000041, 0.000000056, 0.000000091, 0.000000520, 0.000000690, 0.000001175, 0, 0, 1, 1, 3.000000000
1755487230.037412167, 0.000000038, 0.000000047, 0.000000053, 0.000000382, 0.000000511, 0.000001462, 0.000000016, 0.000000026, 0.000000039, 0.000000208, 0.000000377, 0.000000894, 1, 1, 0, 0, 9.000000000
1755487230.057938337, 0.000000040, 0.000000067, 0.000000084, 0.000000252, 0.000000414, 0.000000893, 0.000000024, 0.000000035, 0.000000050, 0.000000172, 0.000000260, 0.000000328, 0, 0, 1, 1, 6.000000000
1755487230.137794495, 0.000000023, 0.000000029, 0.000000032, 0.000000216, 0.000000271, 0.000000579, 0.000000015, 0.000000018, 0.000000021, 0.000000155, 0.000000237, 0.000000506, 1, 1, 0, 0, 6.000000000
1755487230.157907009, 0.000000029, 0.000000046, 0.000000057, 0.000000170, 0.000000250, 0.000000537, 0.000000012, 0.000000017, 0.000000027, 0.000000065, 0.000000121, 0.000000181, 0, 0, 1, 1, 17.000000000
1755487230.236716032, 0.000000016, 0.000000021, 0.000000023, 0.000000111, 0.000000165, 0.000000291, 0.000000013, 0.000000018, 0.000000021, 0.000000100, 0.000000152, 0.000000274, 1, 1, 0, 0, 5.000000000
1755487230.257498503, 0.000000027, 0.000000052, 0.000000065, 0.000000116, 0.000000165, 0.000000309, 0.000000018, 0.000000021, 0.000000032, 0.000000074, 0.000000124, 0.000000207, 0, 0, 1, 1, 14.000000000
1755487230.336318493, 0.000000013, 0.000000016, 0.000000018, 0.000000107, 0.000000147, 0.000000288, 0.000000000, 0.000000008, 0.000000009, 0.000000096, 0.000000116, 0.000000151, 1, 1, 0, 0, 12.000000000
1755487230.355521917, 0.000000024, 0.000000030, 0.000000041, 0.000000105, 0.000000125, 0.000000171, 0.000000013, 0.000000020, 0.000000021, 0.000000087, 0.000000101, 0.000000128, 0, 0, 1, 1, 17.000000000
