# time(s), pre_rot_eig1, pre_rot_eig2, pre_rot_eig3, pre_trans_eig1, pre_trans_eig2, pre_trans_eig3, post_rot_eig1, post_rot_eig2, post_rot_eig3, post_trans_eig1, post_trans_eig2, post_trans_eig3, cam_used[0], cam_used[1], cam_used[2], cam_used[3], level0_avg_total_rows
1646305719.203246832, 0.000064856, 0.001002400, 0.001551624, 0.000119644, 0.000765690, 0.001922325, 0.000064856, 0.001002400, 0.001551624, 0.000119644, 0.000765690, 0.001922325, 0, 1, 1, 0, 0.000000000
1646305719.303242922, 0.000014222, 0.000235873, 0.000391478, 0.000032990, 0.000141326, 0.000450344, 0.000014222, 0.000235873, 0.000391478, 0.000032990, 0.000141326, 0.000450344, 0, 1, 0, 1, 0.000000000
1646305719.328241825, 0.000000465, 0.000000756, 0.000002765, 0.000004759, 0.000009362, 0.000016182, 0.000000465, 0.000000756, 0.000002765, 0.000004759, 0.000009362, 0.000016182, 0, 1, 0, 0, 0.000000000
1646305719.353240728, 0.000000107, 0.000000130, 0.000000430, 0.000003821, 0.000004828, 0.000007731, 0.000000107, 0.000000130, 0.000000430, 0.000003821, 0.000004828, 0.000007731, 0, 1, 0, 0, 0.000000000
1646305719.378239870, 0.000000345, 0.000000630, 0.000000768, 0.000003896, 0.000004882, 0.000007117, 0.000000345, 0.000000630, 0.000000768, 0.000003896, 0.000004882, 0.000007117, 0, 1, 0, 0, 0.000000000
1646305719.503235102, 0.000000003, 0.000000020, 0.000000024, 0.000000705, 0.000000861, 0.000001410, 0.000000003, 0.000000020, 0.000000024, 0.000000705, 0.000000861, 0.000001410, 0, 1, 1, 0, 0.000000000
1646305719.603230953, 0.000000002, 0.000000009, 0.000000015, 0.000000397, 0.000000543, 0.000000966, 0.000000002, 0.000000008, 0.000000013, 0.000000245, 0.000000313, 0.000000606, 1, 1, 1, 0, 25.000000000
1646305719.703227043, 0.000000001, 0.000000007, 0.000000014, 0.000000324, 0.000000469, 0.000000797, 0.000000001, 0.000000007, 0.000000012, 0.000000134, 0.000000229, 0.000000504, 1, 1, 1, 0, 32.000000000
1646305719.753225327, 0.000000003, 0.000000008, 0.000000019, 0.000000351, 0.000000462, 0.000000680, 0.000000003, 0.000000008, 0.000000018, 0.000000326, 0.000000399, 0.000000680, 1, 1, 0, 0, 2.000000000
1646305719.853221178, 0.000000001, 0.000000005, 0.000000006, 0.000000290, 0.000000388, 0.000000786, 0.000000001, 0.000000005, 0.000000006, 0.000000271, 0.000000362, 0.000000741, 1, 1, 0, 0, 2.000000000
1646305719.953217268, 0.000000001, 0.000000004, 0.000000006, 0.000000234, 0.000000364, 0.000000764, 0.000000001, 0.000000004, 0.000000006, 0.000000224, 0.000000339, 0.000000716, 1, 1, 0, 0, 2.000000000
1646305720.053213358, 0.000000001, 0.000000004, 0.000000007, 0.000000223, 0.000000367, 0.000000757, 0.000000001, 0.000000003, 0.000000006, 0.000000101, 0.000000218, 0.000000388, 0, 1, 1, 1, 43.000000000
1646305720.153209448, 0.000000001, 0.000000003, 0.000000007, 0.000000210, 0.000000365, 0.000000668, 0.000000001, 0.000000003, 0.000000007, 0.000000111, 0.000000242, 0.000000347, 1, 1, 1, 0, 42.000000000
1646305720.253205538, 0.000000001, 0.000000003, 0.000000007, 0.000000207, 0.000000359, 0.000000659, 0.000000001, 0.000000003, 0.000000007, 0.000000113, 0.000000260, 0.000000343, 1, 1, 1, 0, 47.000000000
1646305720.303203583, 0.000000002, 0.000000009, 0.000000026, 0.000000335, 0.000000591, 0.000000618, 0.000000001, 0.000000008, 0.000000024, 0.000000141, 0.000000262, 0.000000521, 0, 1, 1, 0, 44.000000000
1646305720.403199434, 0.000000001, 0.000000003, 0.000000005, 0.000000217, 0.000000359, 0.000000665, 0.000000001, 0.000000003, 0.000000005, 0.000000123, 0.000000258, 0.000000323, 0, 1, 1, 1, 54.000000000
1646305720.503195763, 0.000000001, 0.000000003, 0.000000004, 0.000000201, 0.000000328, 0.000000647, 0.000000001, 0.000000003, 0.000000004, 0.000000134, 0.000000272, 0.000000334, 1, 1, 1, 0, 45.000000000
1646305720.553193808, 0.000000002, 0.000000005, 0.000000006, 0.000000308, 0.000000361, 0.000000554, 0.000000002, 0.000000005, 0.000000006, 0.000000156, 0.000000238, 0.000000358, 0, 1, 1, 0, 42.000000000
1646305720.603191853, 0.000000002, 0.000000008, 0.000000022, 0.000000415, 0.000000589, 0.000000664, 0.000000001, 0.000000007, 0.000000021, 0.000000185, 0.000000290, 0.000000574, 0, 1, 1, 0, 42.000000000
1646305720.703187943, 0.000000001, 0.000000003, 0.000000004, 0.000000204, 0.000000348, 0.000000669, 0.000000001, 0.000000003, 0.000000004, 0.000000131, 0.000000295, 0.000000350, 0, 1, 1, 0, 40.000000000
1646305720.803184032, 0.000000001, 0.000000003, 0.000000005, 0.000000198, 0.000000345, 0.000000663, 0.000000001, 0.000000003, 0.000000005, 0.000000178, 0.000000311, 0.000000599, 1, 1, 0, 1, 17.000000000
1646305720.853181839, 0.000000002, 0.000000005, 0.000000006, 0.000000340, 0.000000365, 0.000000746, 0.000000002, 0.000000005, 0.000000005, 0.000000215, 0.000000326, 0.000000418, 0, 1, 1, 0, 39.000000000
