# time(s), pre_rot_eig1, pre_rot_eig2, pre_rot_eig3, pre_trans_eig1, pre_trans_eig2, pre_trans_eig3, post_rot_eig1, post_rot_eig2, post_rot_eig3, post_trans_eig1, post_trans_eig2, post_trans_eig3, cam_used[0], cam_used[1], cam_used[2], cam_used[3], level0_avg_total_rows
1646305719.203246832, 0.000000769, 0.000009585, 0.000011716, 0.000011816, 0.000017517, 0.000035441, 0.000000769, 0.000009585, 0.000011716, 0.000011816, 0.000017517, 0.000035441, 0, 1, 1, 0, 0.000000000
1646305719.303242922, 0.000000226, 0.000001199, 0.000001790, 0.000004732, 0.000005876, 0.000010405, 0.000000226, 0.000001199, 0.000001790, 0.000004732, 0.000005876, 0.000010405, 0, 1, 1, 0, 0.000000000
1646305719.403239012, 0.000000108, 0.000000284, 0.000000683, 0.000002451, 0.000002943, 0.000004769, 0.000000078, 0.000000257, 0.000000457, 0.000000871, 0.000000961, 0.000002652, 0, 1, 1, 0, 21.000000000
1646305719.503235102, 0.000000068, 0.000000140, 0.000000378, 0.000001444, 0.000001813, 0.000002674, 0.000000053, 0.000000130, 0.000000300, 0.000000399, 0.000000526, 0.000001629, 0, 1, 1, 0, 31.000000000
1646305719.553233147, 0.000000071, 0.000000154, 0.000000218, 0.000000830, 0.000001118, 0.000001886, 0.000000057, 0.000000141, 0.000000174, 0.000000175, 0.000000240, 0.000001562, 1, 1, 0, 0, 0.000000000
1646305719.653228998, 0.000000042, 0.000000052, 0.000000111, 0.000000927, 0.000001116, 0.000001460, 0.000000033, 0.000000048, 0.000000089, 0.000000226, 0.000000264, 0.000001117, 1, 1, 0, 0, 0.000000000
1646305719.703227043, 0.000000057, 0.000000160, 0.000000330, 0.000000649, 0.000000689, 0.000001377, 0.000000056, 0.000000111, 0.000000261, 0.000000295, 0.000000381, 0.000001090, 0, 1, 1, 0, 39.000000000
1646305719.728226185, 0.000000077, 0.000000083, 0.000000539, 0.000000462, 0.000000595, 0.000001177, 0.000000051, 0.000000081, 0.000000452, 0.000000212, 0.000000266, 0.000001042, 0, 1, 0, 0, 0.000000000
1646305719.853221178, 0.000000018, 0.000000031, 0.000000055, 0.000000811, 0.000000987, 0.000001283, 0.000000018, 0.000000031, 0.000000055, 0.000000811, 0.000000986, 0.000001283, 1, 1, 0, 0, 1.000000000
1646305719.903219223, 0.000000034, 0.000000100, 0.000000175, 0.000001117, 0.000001240, 0.000001605, 0.000000034, 0.000000100, 0.000000175, 0.000001116, 0.000001239, 0.000001603, 0, 1, 0, 1, 0.000000000
1646305720.003215313, 0.000000010, 0.000000024, 0.000000037, 0.000000767, 0.000000868, 0.000001310, 0.000000010, 0.000000021, 0.000000036, 0.000000250, 0.000000408, 0.000000764, 0, 1, 1, 0, 46.000000000
1646305720.053213358, 0.000000025, 0.000000034, 0.000000038, 0.000000536, 0.000000735, 0.000000982, 0.000000023, 0.000000030, 0.000000035, 0.000000218, 0.000000345, 0.000000844, 0, 1, 1, 0, 48.000000000
1646305720.078212500, 0.000000016, 0.000000086, 0.000000124, 0.000000371, 0.000000555, 0.000001044, 0.000000017, 0.000000083, 0.000000119, 0.000000150, 0.000000306, 0.000000902, 0, 1, 0, 0, 0.000000000
1646305720.203207493, 0.000000008, 0.000000021, 0.000000022, 0.000000640, 0.000000770, 0.000001090, 0.000000008, 0.000000019, 0.000000021, 0.000000237, 0.000000406, 0.000000719, 0, 1, 1, 0, 49.000000000
1646305720.303203583, 0.000000005, 0.000000018, 0.000000019, 0.000000526, 0.000000658, 0.000000931, 0.000000005, 0.000000017, 0.000000019, 0.000000413, 0.000000554, 0.000000837, 1, 1, 0, 1, 23.000000000
1646305720.353201628, 0.000000017, 0.000000024, 0.000000031, 0.000000681, 0.000000786, 0.000001087, 0.000000017, 0.000000023, 0.000000030, 0.000000503, 0.000000630, 0.000000950, 0, 1, 0, 1, 34.000000000
