# time(s), pre_rot_eig1, pre_rot_eig2, pre_rot_eig3, pre_trans_eig1, pre_trans_eig2, pre_trans_eig3, post_rot_eig1, post_rot_eig2, post_rot_eig3, post_trans_eig1, post_trans_eig2, post_trans_eig3, cam_used[0], cam_used[1], cam_used[2], cam_used[3], level0_avg_total_rows
1646305719.153248787, 0.000000764, 0.000009442, 0.000011886, 0.000012017, 0.000018018, 0.000035259, 0.000000764, 0.000009442, 0.000011886, 0.000012017, 0.000018018, 0.000035259, 0, 1, 1, 0, 0.000000000
1646305719.203246832, 0.000002046, 0.000010722, 0.000012960, 0.000041548, 0.000047225, 0.000066183, 0.000002046, 0.000010722, 0.000012960, 0.000041548, 0.000047225, 0.000066183, 0, 1, 1, 0, 0.000000000
1646305719.253244877, 0.000000571, 0.000002005, 0.000002252, 0.000009573, 0.000013894, 0.000020694, 0.000000258, 0.000001183, 0.000001674, 0.000004208, 0.000005324, 0.000006550, 0, 1, 1, 0, 22.000000000
1646305719.303242922, 0.000000627, 0.000001662, 0.000001892, 0.000005014, 0.000005915, 0.000009934, 0.000000142, 0.000000738, 0.000000969, 0.000000844, 0.000001000, 0.000003310, 0, 1, 1, 0, 49.000000000
1646305719.353240728, 0.000000155, 0.000000539, 0.000000739, 0.000001841, 0.000003071, 0.000004104, 0.000000153, 0.000000531, 0.000000728, 0.000001841, 0.000003039, 0.000004072, 0, 1, 0, 1, 2.000000000
1646305719.403239012, 0.000000349, 0.000000630, 0.000001422, 0.000002834, 0.000003545, 0.000005060, 0.000000117, 0.000000376, 0.000000672, 0.000000645, 0.000000787, 0.000002349, 0, 1, 1, 0, 57.000000000
1646305719.478235960, 0.000000075, 0.000000188, 0.000000437, 0.000001218, 0.000001738, 0.000002285, 0.000000044, 0.000000156, 0.000000298, 0.000000385, 0.000000445, 0.000001449, 1, 1, 1, 0, 63.000000000
1646305719.528234005, 0.000000108, 0.000000305, 0.000001082, 0.000000801, 0.000000923, 0.000001477, 0.000000058, 0.000000216, 0.000000484, 0.000000363, 0.000000411, 0.000001167, 0, 1, 1, 0, 59.000000000
1646305719.603230953, 0.000000061, 0.000000161, 0.000000309, 0.000000920, 0.000001250, 0.000001562, 0.000000042, 0.000000140, 0.000000241, 0.000000379, 0.000000463, 0.000001146, 1, 1, 1, 0, 60.000000000
1646305719.678228140, 0.000000025, 0.000000044, 0.000000104, 0.000000752, 0.000001012, 0.000001252, 0.000000021, 0.000000042, 0.000000094, 0.000000308, 0.000000413, 0.000000966, 0, 1, 1, 0, 64.000000000
1646305719.728226185, 0.000000061, 0.000000090, 0.000000562, 0.000000665, 0.000000842, 0.000001067, 0.000000040, 0.000000078, 0.000000336, 0.000000334, 0.000000408, 0.000000889, 0, 1, 1, 0, 63.000000000
1646305719.803223133, 0.000000032, 0.000000047, 0.000000116, 0.000000738, 0.000001047, 0.000001289, 0.000000029, 0.000000044, 0.000000101, 0.000000322, 0.000000431, 0.000000726, 0, 1, 1, 1, 97.000000000
1646305719.853221178, 0.000000031, 0.000000046, 0.000000085, 0.000000642, 0.000000836, 0.000000982, 0.000000031, 0.000000046, 0.000000082, 0.000000555, 0.000000757, 0.000000858, 0, 1, 0, 1, 30.000000000
1646305719.903219223, 0.000000028, 0.000000036, 0.000000254, 0.000000958, 0.000001137, 0.000001266, 0.000000027, 0.000000034, 0.000000211, 0.000000584, 0.000000734, 0.000001009, 0, 1, 1, 0, 50.000000000
1646305719.953217268, 0.000000019, 0.000000040, 0.000000071, 0.000000772, 0.000001030, 0.000001081, 0.000000018, 0.000000037, 0.000000068, 0.000000547, 0.000000659, 0.000000932, 0, 1, 1, 0, 51.000000000
1646305720.003215313, 0.000000022, 0.000000028, 0.000000187, 0.000000879, 0.000001082, 0.000001172, 0.000000022, 0.000000027, 0.000000163, 0.000000582, 0.000000749, 0.000001003, 0, 1, 1, 0, 51.000000000
1646305720.053213358, 0.000000017, 0.000000032, 0.000000069, 0.000000746, 0.000001011, 0.000001073, 0.000000016, 0.000000030, 0.000000066, 0.000000494, 0.000000585, 0.000000883, 0, 1, 1, 0, 52.000000000
1646305720.103211403, 0.000000018, 0.000000024, 0.000000154, 0.000000826, 0.000001005, 0.000001109, 0.000000018, 0.000000023, 0.000000138, 0.000000555, 0.000000725, 0.000000976, 0, 1, 1, 0, 51.000000000
1646305720.153209448, 0.000000016, 0.000000028, 0.000000063, 0.000000727, 0.000000982, 0.000001042, 0.000000015, 0.000000026, 0.000000060, 0.000000494, 0.000000592, 0.000000876, 0, 1, 1, 0, 52.000000000
1646305720.203207493, 0.000000018, 0.000000022, 0.000000149, 0.000000818, 0.000001000, 0.000001114, 0.000000018, 0.000000021, 0.000000134, 0.000000464, 0.000000622, 0.000000943, 0, 1, 1, 0, 53.000000000
1646305720.253205538, 0.000000015, 0.000000025, 0.000000059, 0.000000675, 0.000000866, 0.000000991, 0.000000015, 0.000000025, 0.000000056, 0.000000592, 0.000000802, 0.000000809, 0, 1, 0, 1, 31.000000000
