# time(s), pre_rot_eig1, pre_rot_eig2, pre_rot_eig3, pre_trans_eig1, pre_trans_eig2, pre_trans_eig3, post_rot_eig1, post_rot_eig2, post_rot_eig3, post_trans_eig1, post_trans_eig2, post_trans_eig3, cam_used[0], cam_used[1], cam_used[2], cam_used[3], level0_avg_total_rows
1646305719.153248787, 0.000000763, 0.000009441, 0.000011864, 0.000012012, 0.000017999, 0.000035202, 0.000000763, 0.000009441, 0.000011864, 0.000012012, 0.000017999, 0.000035202, 1, 1, 0, 0, 0.000000000
1646305719.203246832, 0.000002044, 0.000010721, 0.000012938, 0.000038745, 0.000044401, 0.000063119, 0.000002044, 0.000010721, 0.000012938, 0.000038745, 0.000044401, 0.000063119, 0, 1, 1, 0, 0.000000000
1646305719.303242922, 0.000000217, 0.000001195, 0.000001676, 0.000004317, 0.000005054, 0.000010418, 0.000000217, 0.000001195, 0.000001676, 0.000004317, 0.000005054, 0.000010418, 0, 1, 0, 1, 0.000000000
1646305719.403239012, 0.000000105, 0.000000284, 0.000000644, 0.000002214, 0.000002666, 0.000004696, 0.000000105, 0.000000284, 0.000000644, 0.000002214, 0.000002666, 0.000004696, 1, 1, 1, 0, 0.000000000
1646305719.503235102, 0.000000069, 0.000000140, 0.000000335, 0.000001504, 0.000001813, 0.000002982, 0.000000001, 0.000000001, 0.000000004, 0.000000001, 0.000000001, 0.000000009, 1, 1, 0, 1, 12.000000000
1646305719.553233147, 0.000000069, 0.000000667, 0.000000779, 0.000000363, 0.000000393, 0.000000533, 0.000000004, 0.000000007, 0.000000025, 0.000000003, 0.000000004, 0.000000013, 0, 1, 1, 0, 17.000000000
1646305719.603230953, 0.000000338, 0.000000705, 0.000001071, 0.000000133, 0.000000138, 0.000000168, 0.000000001, 0.000000007, 0.000000019, 0.000000002, 0.000000004, 0.000000009, 0, 1, 1, 0, 21.000000000
1646305719.703227043, 0.000000061, 0.000000285, 0.000000487, 0.000000637, 0.000000665, 0.000000732, 0.000000008, 0.000000015, 0.000000071, 0.000000126, 0.000000633, 0.000000693, 0, 1, 1, 0, 9.000000000
1646305719.803223133, 0.000000077, 0.000000285, 0.000000553, 0.000001164, 0.000002540, 0.000003863, 0.000000012, 0.000000024, 0.000000073, 0.000000097, 0.000000875, 0.000001104, 0, 1, 1, 0, 14.000000000
1646305719.903219223, 0.000000059, 0.000000137, 0.000000153, 0.000001128, 0.000002966, 0.000003374, 0.000000009, 0.000000010, 0.000000035, 0.000000040, 0.000000530, 0.000001001, 0, 1, 1, 1, 20.000000000
1646305719.953217268, 0.000000042, 0.000000118, 0.000000240, 0.000000271, 0.000001151, 0.000001874, 0.000000011, 0.000000053, 0.000000059, 0.000000111, 0.000000725, 0.000001240, 0, 1, 1, 0, 17.000000000
1646305720.053213358, 0.000000064, 0.000000219, 0.000000315, 0.000001432, 0.000002748, 0.000004079, 0.000000009, 0.000000028, 0.000000052, 0.000000115, 0.000000960, 0.000001726, 1, 1, 1, 0, 39.000000000
1646305720.153209448, 0.000000054, 0.000000102, 0.000000166, 0.000001053, 0.000002258, 0.000004910, 0.000000013, 0.000000018, 0.000000048, 0.000000143, 0.000000357, 0.000001693, 0, 1, 1, 1, 43.000000000
