# time(s), pre_rot_eig1, pre_rot_eig2, pre_rot_eig3, pre_trans_eig1, pre_trans_eig2, pre_trans_eig3, post_rot_eig1, post_rot_eig2, post_rot_eig3, post_trans_eig1, post_trans_eig2, post_trans_eig3, cam_used[0], cam_used[1], cam_used[2], cam_used[3], level0_avg_total_rows
1646305719.153248787, 0.000000763, 0.000009441, 0.000011864, 0.000012012, 0.000017999, 0.000035202, 0.000000763, 0.000009441, 0.000011864, 0.000012012, 0.000017999, 0.000035202, 0, 1, 1, 0, 0.000000000
1646305719.203246832, 0.000002044, 0.000010721, 0.000012938, 0.000038745, 0.000044401, 0.000063119, 0.000002044, 0.000010721, 0.000012938, 0.000038745, 0.000044401, 0.000063119, 0, 1, 1, 0, 0.000000000
1646305719.253244877, 0.000000567, 0.000001999, 0.000002247, 0.000009507, 0.000013760, 0.000020464, 0.000000002, 0.000000003, 0.000000025, 0.000000010, 0.000000016, 0.000000046, 0, 1, 1, 0, 21.000000000
1646305719.353240728, 0.000000167, 0.000001672, 0.000001754, 0.000003787, 0.000005500, 0.000009213, 0.000000005, 0.000000011, 0.000000048, 0.000000006, 0.000000021, 0.000000540, 0, 1, 1, 1, 15.000000000
1646305719.428238153, 0.000000212, 0.000001057, 0.000001651, 0.000000422, 0.000000474, 0.000001575, 0.000000001, 0.000000003, 0.000000004, 0.000000003, 0.000000004, 0.000000057, 0, 1, 1, 1, 29.000000000
1646305719.503235102, 0.000000141, 0.000000581, 0.000001546, 0.000000356, 0.000000383, 0.000000671, 0.000000001, 0.000000002, 0.000000003, 0.000000003, 0.000000007, 0.000000030, 0, 1, 1, 1, 33.000000000
1646305719.603230953, 0.000000102, 0.000000420, 0.000000469, 0.000000755, 0.000000799, 0.000001012, 0.000000001, 0.000000003, 0.000000005, 0.000000016, 0.000000023, 0.000000032, 0, 1, 1, 1, 30.000000000
1646305719.703227043, 0.000000100, 0.000000200, 0.000000541, 0.000000888, 0.000000953, 0.000000978, 0.000000006, 0.000000028, 0.000000069, 0.000000161, 0.000000520, 0.000000695, 0, 1, 1, 0, 11.000000000
1646305719.728226185, 0.000000424, 0.000000672, 0.000000757, 0.000000301, 0.000000886, 0.000001174, 0.000000032, 0.000000053, 0.000000163, 0.000000060, 0.000000533, 0.000000887, 0, 1, 0, 0, 0.000000000
1646305719.853221178, 0.000000096, 0.000000160, 0.000000444, 0.000001630, 0.000003490, 0.000005103, 0.000000010, 0.000000039, 0.000000118, 0.000000555, 0.000001098, 0.000002780, 0, 1, 1, 0, 9.000000000
1646305719.978216410, 0.000000115, 0.000000160, 0.000000240, 0.000002538, 0.000004119, 0.000006127, 0.000000003, 0.000000009, 0.000000034, 0.000000081, 0.000000123, 0.000000251, 0, 1, 1, 1, 30.000000000
1646305720.053213358, 0.000000080, 0.000000175, 0.000000399, 0.000000810, 0.000000971, 0.000001109, 0.000000010, 0.000000050, 0.000000096, 0.000000116, 0.000000143, 0.000000212, 0, 1, 1, 0, 28.000000000
1646305720.153209448, 0.000000097, 0.000000164, 0.000000243, 0.000001263, 0.000001504, 0.000001618, 0.000000077, 0.000000150, 0.000000198, 0.000000346, 0.000001157, 0.000001399, 0, 1, 0, 1, 13.000000000
1646305720.253205538, 0.000000106, 0.000000138, 0.000000206, 0.000001676, 0.000003509, 0.000004273, 0.000000086, 0.000000119, 0.000000168, 0.000001332, 0.000001620, 0.000003334, 0, 1, 0, 1, 20.000000000
1646305720.328202486, 0.000000279, 0.000000318, 0.000000738, 0.000002759, 0.000003458, 0.000005171, 0.000000105, 0.000000220, 0.000000457, 0.000001157, 0.000001406, 0.000002784, 0, 1, 1, 1, 48.000000000
1646305720.428198814, 0.000000072, 0.000000104, 0.000000109, 0.000002026, 0.000003300, 0.000004180, 0.000000060, 0.000000101, 0.000000107, 0.000001832, 0.000002037, 0.000003927, 0, 1, 1, 1, 48.000000000
1646305720.503195763, 0.000000066, 0.000000082, 0.000000174, 0.000001648, 0.000003634, 0.000005623, 0.000000064, 0.000000081, 0.000000172, 0.000001621, 0.000003289, 0.000004741, 0, 1, 1, 0, 28.000000000
1646305720.628190756, 0.000000057, 0.000000079, 0.000000109, 0.000001770, 0.000005583, 0.000006984, 0.000000045, 0.000000062, 0.000000068, 0.000001311, 0.000002546, 0.000003446, 0, 1, 1, 1, 55.000000000
1646305720.753185749, 0.000000040, 0.000000057, 0.000000072, 0.000001508, 0.000003807, 0.000005275, 0.000000036, 0.000000039, 0.000000043, 0.000001241, 0.000001732, 0.000002946, 1, 1, 1, 0, 39.000000000
1646305720.853181839, 0.000000029, 0.000000061, 0.000000073, 0.000001471, 0.000003034, 0.000004619, 0.000000027, 0.000000056, 0.000000065, 0.000001181, 0.000001952, 0.000002555, 0, 1, 1, 0, 47.000000000
1646305720.978177071, 0.000000026, 0.000000050, 0.000000067, 0.000001264, 0.000003306, 0.000005309, 0.000000018, 0.000000022, 0.000000047, 0.000000323, 0.000000484, 0.000000757, 0, 1, 1, 1, 63.000000000
1646305721.053177595, 0.000000017, 0.000000040, 0.000000046, 0.000000860, 0.000001495, 0.000001610, 0.000000017, 0.000000040, 0.000000046, 0.000000860, 0.000001495, 0.000001610, 0, 1, 1, 1, 68.000000000
1646305721.203171968, 0.000000014, 0.000000038, 0.000000049, 0.000001041, 0.000002775, 0.000006016, 0.000000014, 0.000000038, 0.000000049, 0.000001041, 0.000002770, 0.000006000, 0, 1, 1, 1, 83.000000000
1646305721.278168917, 0.000000012, 0.000000037, 0.000000041, 0.000000970, 0.000002116, 0.000005999, 0.000000012, 0.000000037, 0.000000041, 0.000000970, 0.000002116, 0.000005999, 0, 1, 1, 0, 49.000000000
1646305721.328167200, 0.000000014, 0.000000129, 0.000000150, 0.000001348, 0.000002426, 0.000006852, 0.000000014, 0.000000129, 0.000000150, 0.000001348, 0.000002426, 0.000006852, 0, 1, 1, 0, 55.000000000
1646305721.378165245, 0.000000028, 0.000000036, 0.000000052, 0.000000888, 0.000002046, 0.000006676, 0.000000028, 0.000000036, 0.000000052, 0.000000888, 0.000002046, 0.000006676, 0, 1, 1, 0, 55.000000000
1646305721.428163290, 0.000000010, 0.000000097, 0.000000105, 0.000001236, 0.000002130, 0.000006595, 0.000000010, 0.000000097, 0.000000105, 0.000001236, 0.000002130, 0.000006595, 0, 1, 1, 0, 63.000000000
1646305721.478161335, 0.000000017, 0.000000023, 0.000000034, 0.000000688, 0.000001528, 0.000006575, 0.000000017, 0.000000023, 0.000000034, 0.000000688, 0.000001528, 0.000006575, 0, 1, 1, 0, 61.000000000
1646305721.603156567, 0.000000004, 0.000000013, 0.000000015, 0.000000494, 0.000000712, 0.000004306, 0.000000004, 0.000000013, 0.000000015, 0.000000494, 0.000000712, 0.000004306, 1, 1, 1, 1, 93.000000000
1646305721.678153992, 0.000000003, 0.000000009, 0.000000011, 0.000000381, 0.000000470, 0.000003139, 0.000000003, 0.000000009, 0.000000011, 0.000000381, 0.000000470, 0.000003139, 0, 1, 1, 0, 74.000000000
1646305721.753150940, 0.000000003, 0.000000012, 0.000000018, 0.000000515, 0.000000720, 0.000003072, 0.000000003, 0.000000012, 0.000000018, 0.000000515, 0.000000720, 0.000003072, 0, 1, 1, 0, 84.000000000
1646305721.803149223, 0.000000007, 0.000000009, 0.000000033, 0.000000850, 0.000000950, 0.000003817, 0.000000007, 0.000000009, 0.000000033, 0.000000850, 0.000000950, 0.000003817, 0, 1, 1, 0, 94.000000000
1646305721.853147030, 0.000000004, 0.000000013, 0.000000021, 0.000000622, 0.000000815, 0.000004159, 0.000000004, 0.000000013, 0.000000021, 0.000000622, 0.000000815, 0.000004159, 0, 1, 1, 0, 89.000000000
1646305721.903145313, 0.000000007, 0.000000009, 0.000000035, 0.000000921, 0.000000978, 0.000005176, 0.000000007, 0.000000009, 0.000000035, 0.000000921, 0.000000978, 0.000005176, 0, 1, 1, 0, 90.000000000
1646305721.953143358, 0.000000004, 0.000000014, 0.000000022, 0.000000637, 0.000000834, 0.000005649, 0.000000004, 0.000000014, 0.000000022, 0.000000637, 0.000000834, 0.000005649, 0, 1, 1, 0, 92.000000000
1646305722.003141642, 0.000000008, 0.000000011, 0.000000043, 0.000000927, 0.000001074, 0.000006337, 0.000000008, 0.000000011, 0.000000043, 0.000000927, 0.000001074, 0.000006337, 0, 1, 1, 0, 90.000000000
1646305722.053139687, 0.000000004, 0.000000015, 0.000000023, 0.000000651, 0.000000909, 0.000006640, 0.000000004, 0.000000015, 0.000000023, 0.000000651, 0.000000909, 0.000006638, 0, 1, 1, 0, 89.000000000
1646305722.153135777, 0.000000003, 0.000000008, 0.000000014, 0.000000385, 0.000000689, 0.000006554, 0.000000003, 0.000000008, 0.000000014, 0.000000385, 0.000000689, 0.000006554, 0, 1, 1, 1, 126.000000000
1646305722.203133821, 0.000000017, 0.000000029, 0.000000078, 0.000000732, 0.000001111, 0.000007173, 0.000000017, 0.000000029, 0.000000078, 0.000000732, 0.000001111, 0.000007173, 0, 1, 1, 0, 95.000000000
1646305722.253132105, 0.000000004, 0.000000017, 0.000000024, 0.000000649, 0.000001109, 0.000006630, 0.000000004, 0.000000017, 0.000000024, 0.000000649, 0.000001109, 0.000006630, 0, 1, 1, 0, 101.000000000
1646305722.303130150, 0.000000020, 0.000000040, 0.000000092, 0.000001073, 0.000001637, 0.000007446, 0.000000020, 0.000000040, 0.000000092, 0.000001073, 0.000001637, 0.000007446, 0, 1, 1, 0, 110.000000000
1646305722.353128195, 0.000000005, 0.000000020, 0.000000027, 0.000000734, 0.000001384, 0.000007097, 0.000000005, 0.000000020, 0.000000027, 0.000000734, 0.000001384, 0.000007097, 0, 1, 1, 0, 119.000000000
