# time(s), cam_used[0], cam_used[1], cam_used[2], cam_used[3], cam_rows[0], cam_rows[1], cam_rows[2], cam_rows[3], cam_sol[0][0], cam_sol[0][1], cam_sol[0][2], cam_sol[0][3], cam_sol[0][4], cam_sol[0][5], cam_sol[0][6], cam_sol[1][0], cam_sol[1][1], cam_sol[1][2], cam_sol[1][3], cam_sol[1][4], cam_sol[1][5], cam_sol[1][6], cam_sol[2][0], cam_sol[2][1], cam_sol[2][2], cam_sol[2][3], cam_sol[2][4], cam_sol[2][5], cam_sol[2][6], cam_sol[3][0], cam_sol[3][1], cam_sol[3][2], cam_sol[3][3], cam_sol[3][4], cam_sol[3][5], cam_sol[3][6], cam_rot_std[0], cam_trans_std[0], cam_rot_std[1], cam_trans_std[1], cam_rot_std[2], cam_trans_std[2], cam_rot_std[3], cam_trans_std[3], total_rot_std, total_trans_std, level0_avg_total_rows, rot_max_eig_post, trans_max_eig_post, cam_patch_count[0], cam_patch_count[1], cam_patch_count[2], cam_patch_count[3]
1649856227.767435789, 0, 0, 0, 1, 0, 0, 0, 0, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.000000000, 0.000000000, 0.000000000, 0.000907018, 0.000720244, 0.000000000, 0.000000000, 0.000000000, 0.000000000
1649856227.842431307, 0, 0, 1, 0, 0, 0, 0, 0, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.000000000, 0.000000000, 0.000000000, 0.000908492, 0.000746157, 0.000000000, 0.000000000, 0.000000000, 0.000000000
1649856227.867429733, 0, 0, 0, 1, 0, 0, 0, 0, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.000000000, 0.000000000, 0.000000000, 0.000847501, 0.000629315, 0.000000000, 0.000000000, 0.000000000, 0.000000000
1649856227.892428160, 1, 0, 0, 0, 0, 0, 0, 0, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.000000000, 0.000000000, 0.000000000, 0.000533004, 0.000374125, 0.000000000, 0.000000000, 0.000000000, 0.000000000
1649856227.917426586, 0, 0, 0, 1, 0, 0, 0, 0, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.000000000, 0.000000000, 0.000000000, 0.000179863, 0.000096039, 0.000000000, 0.000000000, 0.000000000, 0.000000000
1649856227.942425013, 0, 0, 1, 0, 0, 0, 0, 0, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.000000000, 0.000000000, 0.000000000, 0.000069691, 0.000041091, 0.000000000, 0.000000000, 0.000000000, 0.000000000
1649856227.967423439, 0, 0, 0, 1, 0, 0, 0, 0, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.000000000, 0.000000000, 0.000000000, 0.000021449, 0.000022297, 0.000000000, 0.000000000, 0.000000000, 0.000000000
1649856227.992421865, 1, 0, 0, 0, 0, 0, 0, 0, 0.000133253, -0.000129556, -0.000054833, 0.000000170, -0.000339894, 0.000081875, 0.000085539, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000001328, 0.000001881, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.000001328, 0.000001881, 20.000000000, 0.000011043, 0.000012191, 0.000000000, 0.000000000, 0.000000000, 0.000000000
1649856228.017420292, 0, 0, 0, 1, 0, 0, 0, 0, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000133253, -0.000129556, -0.000054833, 0.000000170, -0.000339894, 0.000081875, 0.000085539, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.000001328, 0.000001881, 0.000001328, 0.000001881, 0.000000000, 0.000007688, 0.000008896, 0.000000000, 0.000000000, 0.000000000, 0.000000000
1649856228.042418957, 1, 0, 0, 0, 0, 0, 0, 0, 0.000048693, -0.000045951, -0.000032270, 0.000009970, -0.000136732, 0.000001708, -0.000482003, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000526, 0.000000736, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.000000526, 0.000000736, 23.000000000, 0.000005513, 0.000007195, 0.000000000, 0.000000000, 0.000000000, 0.000000000
1649856228.067417383, 0, 0, 0, 1, 0, 0, 0, 0, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000048693, -0.000045951, -0.000032270, 0.000009970, -0.000136732, 0.000001708, -0.000482003, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.000000526, 0.000000736, 0.000000526, 0.000000736, 0.000000000, 0.000004256, 0.000005964, 0.000000000, 0.000000000, 0.000000000, 0.000000000
1649856228.092415810, 0, 0, 1, 0, 0, 0, 0, 0, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000037572, 0.000034483, 0.000056009, 0.000010026, -0.000000678, -0.000037855, -0.000001065, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.0, 0.0, 0.0, 0.0, 0.000002615, 0.000001073, 0.0, 0.0, 0.000002615, 0.000001073, 2.000000000, 0.000003321, 0.000005944, 0.000000000, 0.000000000, 0.000000000, 0.000000000
1649856228.117414236, 0, 0, 0, 1, 0, 0, 0, 0, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000037572, 0.000034483, 0.000056009, 0.000010026, -0.000000678, -0.000037855, -0.000001065, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.000002615, 0.000001073, 0.000002615, 0.000001073, 0.000000000, 0.000002869, 0.000005828, 0.000000000, 0.000000000, 0.000000000, 0.000000000
1649856228.142412663, 0, 1, 0, 0, 0, 0, 0, 0, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000037572, 0.000034483, 0.000056009, 0.000010026, -0.000000678, -0.000037855, -0.000001065, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.0, 0.0, 0.000002615, 0.000001073, 0.0, 0.0, 0.0, 0.0, 0.000002615, 0.000001073, 0.000000000, 0.000002580, 0.000005623, 0.000000000, 0.000000000, 0.000000000, 0.000000000
1649856228.167411089, 0, 0, 0, 1, 0, 0, 0, 0, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000037572, 0.000034483, 0.000056009, 0.000010026, -0.000000678, -0.000037855, -0.000001065, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.000002615, 0.000001073, 0.000002615, 0.000001073, 0.000000000, 0.000002337, 0.000005363, 0.000000000, 0.000000000, 0.000000000, 0.000000000
1649856228.192409515, 0, 1, 0, 0, 0, 0, 0, 0, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000037572, 0.000034483, 0.000056009, 0.000010026, -0.000000678, -0.000037855, -0.000001065, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.0, 0.0, 0.000002615, 0.000001073, 0.0, 0.0, 0.0, 0.0, 0.000002615, 0.000001073, 0.000000000, 0.000002186, 0.000005112, 0.000000000, 0.000000000, 0.000000000, 0.000000000
1649856228.217407942, 0, 0, 0, 1, 0, 0, 0, 0, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000037572, 0.000034483, 0.000056009, 0.000010026, -0.000000678, -0.000037855, -0.000001065, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.000002615, 0.000001073, 0.000002615, 0.000001073, 0.000000000, 0.000002100, 0.000004864, 0.000000000, 0.000000000, 0.000000000, 0.000000000
1649856228.242406607, 0, 1, 0, 0, 0, 0, 0, 0, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000037572, 0.000034483, 0.000056009, 0.000010026, -0.000000678, -0.000037855, -0.000001065, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.0, 0.0, 0.000002615, 0.000001073, 0.0, 0.0, 0.0, 0.0, 0.000002615, 0.000001073, 0.000000000, 0.000002017, 0.000004608, 0.000000000, 0.000000000, 0.000000000, 0.000000000
1649856228.267404795, 0, 0, 1, 0, 0, 0, 0, 0, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000010969, 0.000002296, -0.000038623, -0.000005710, 0.000002570, 0.000001390, 0.000067688, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.0, 0.0, 0.0, 0.0, 0.000000805, 0.000000276, 0.0, 0.0, 0.000000805, 0.000000276, 3.000000000, 0.000001965, 0.000004311, 0.000000000, 0.000000000, 0.000000000, 0.000000000
1649856228.292403460, 1, 0, 0, 0, 0, 0, 0, 0, 0.000038314, -0.000060314, -0.000053381, -0.000005975, -0.000128647, 0.000046793, -0.000963859, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000543, 0.000000727, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.000000543, 0.000000727, 23.000000000, 0.000002067, 0.000003712, 0.000000000, 0.000000000, 0.000000000, 0.000000000
1649856228.317401886, 0, 0, 0, 1, 0, 0, 0, 0, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000038314, -0.000060314, -0.000053381, -0.000005975, -0.000128647, 0.000046793, -0.000963859, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.000000543, 0.000000727, 0.000000543, 0.000000727, 0.000000000, 0.000002152, 0.000003357, 0.000000000, 0.000000000, 0.000000000, 0.000000000
1649856228.342400312, 0, 0, 1, 0, 0, 0, 0, 0, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000039056, -0.000023675, -0.000063126, -0.000009391, -0.000001861, 0.000006397, -0.000578572, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.0, 0.0, 0.0, 0.0, 0.000001112, 0.000000308, 0.0, 0.0, 0.000001112, 0.000000308, 6.000000000, 0.000001973, 0.000003413, 0.000000000, 0.000000000, 0.000000000, 0.000000000
1649856228.367398739, 0, 0, 0, 1, 0, 0, 0, 0, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000039056, -0.000023675, -0.000063126, -0.000009391, -0.000001861, 0.000006397, -0.000578572, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.000001112, 0.000000308, 0.000001112, 0.000000308, 0.000000000, 0.000001849, 0.000003466, 0.000000000, 0.000000000, 0.000000000, 0.000000000
1649856228.392397404, 1, 0, 0, 0, 0, 0, 0, 0, 0.000036033, -0.000056726, -0.000048710, 0.000001639, -0.000126740, 0.000052472, -0.001071215, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000487, 0.000000664, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.000000487, 0.000000664, 23.000000000, 0.000001933, 0.000003233, 0.000000000, 0.000000000, 0.000000000, 0.000000000
1649856228.417395592, 0, 0, 0, 1, 0, 0, 0, 0, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000036033, -0.000056726, -0.000048710, 0.000001639, -0.000126740, 0.000052472, -0.001071215, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.000000487, 0.000000664, 0.000000487, 0.000000664, 0.000000000, 0.000002011, 0.000003061, 0.000000000, 0.000000000, 0.000000000, 0.000000000
1649856228.442394257, 0, 1, 0, 0, 0, 0, 0, 0, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000036033, -0.000056726, -0.000048710, 0.000001639, -0.000126740, 0.000052472, -0.001071215, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.0, 0.0, 0.000000487, 0.000000664, 0.0, 0.0, 0.0, 0.0, 0.000000487, 0.000000664, 0.000000000, 0.000002030, 0.000002934, 0.000000000, 0.000000000, 0.000000000, 0.000000000
1649856228.467392683, 0, 0, 0, 1, 0, 0, 0, 0, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000036033, -0.000056726, -0.000048710, 0.000001639, -0.000126740, 0.000052472, -0.001071215, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.000000487, 0.000000664, 0.000000487, 0.000000664, 0.000000000, 0.000002038, 0.000002839, 0.000000000, 0.000000000, 0.000000000, 0.000000000
1649856228.492391109, 1, 0, 0, 0, 0, 0, 0, 0, 0.000043350, -0.000054826, -0.000051220, -0.000004044, -0.000106730, 0.000026591, -0.000560594, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000530, 0.000000547, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.000000530, 0.000000547, 24.000000000, 0.000002098, 0.000002798, 0.000000000, 0.000000000, 0.000000000, 0.000000000
1649856228.517389536, 0, 0, 0, 1, 0, 0, 0, 0, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000043350, -0.000054826, -0.000051220, -0.000004044, -0.000106730, 0.000026591, -0.000560594, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.000000530, 0.000000547, 0.000000530, 0.000000547, 0.000000000, 0.000002115, 0.000002768, 0.000000000, 0.000000000, 0.000000000, 0.000000000
1649856228.542388201, 1, 0, 0, 0, 0, 0, 0, 0, 0.000040580, -0.000053090, -0.000042151, -0.000004310, -0.000088415, 0.000027940, -0.001308850, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000433, 0.000000426, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.000000433, 0.000000426, 29.000000000, 0.000002056, 0.000002516, 0.000000000, 0.000000000, 0.000000000, 0.000000000
