# time(s), pre_rot_eig1, pre_rot_eig2, pre_rot_eig3, pre_trans_eig1, pre_trans_eig2, pre_trans_eig3, post_rot_eig1, post_rot_eig2, post_rot_eig3, post_trans_eig1, post_trans_eig2, post_trans_eig3, cam_used[0], cam_used[1], cam_used[2], cam_used[3], level0_avg_total_rows
1646305719.153248787, 0.000000771, 0.000009350, 0.000011207, 0.000011763, 0.000017233, 0.000032720, 0.000000771, 0.000009350, 0.000011207, 0.000011763, 0.000017233, 0.000032720, 1, 1, 1, 0, 0.000000000
1646305719.203246832, 0.000000790, 0.000003424, 0.000005845, 0.000010598, 0.000012292, 0.000016657, 0.000000596, 0.000002850, 0.000003297, 0.000007764, 0.000009612, 0.000014789, 0, 1, 1, 0, 22.000000000
1646305719.253244877, 0.000000407, 0.000001540, 0.000001827, 0.000007281, 0.000010250, 0.000015776, 0.000000257, 0.000001225, 0.000001525, 0.000003009, 0.000003942, 0.000007234, 0, 1, 1, 0, 37.000000000
1646305719.303242922, 0.000000445, 0.000000614, 0.000001608, 0.000004081, 0.000004957, 0.000006699, 0.000000394, 0.000000586, 0.000001337, 0.000001670, 0.000002349, 0.000004215, 0, 1, 1, 0, 57.000000000
1646305719.353240728, 0.000000156, 0.000000595, 0.000000842, 0.000002492, 0.000003942, 0.000004227, 0.000000130, 0.000000512, 0.000000758, 0.000001286, 0.000001597, 0.000003556, 0, 1, 1, 0, 64.000000000
1646305719.453237057, 0.000000066, 0.000000093, 0.000000423, 0.000001503, 0.000001950, 0.000002509, 0.000000062, 0.000000091, 0.000000398, 0.000001000, 0.000001363, 0.000001835, 1, 1, 1, 0, 66.000000000
1646305719.553233147, 0.000000043, 0.000000044, 0.000000158, 0.000001066, 0.000001379, 0.000001772, 0.000000042, 0.000000043, 0.000000153, 0.000000763, 0.000001067, 0.000001331, 0, 1, 1, 0, 65.000000000
1646305719.653228998, 0.000000019, 0.000000025, 0.000000097, 0.000000785, 0.000001085, 0.000001334, 0.000000019, 0.000000025, 0.000000095, 0.000000635, 0.000000849, 0.000001053, 0, 1, 1, 0, 65.000000000
1646305719.753225327, 0.000000014, 0.000000019, 0.000000068, 0.000000674, 0.000000964, 0.000001216, 0.000000014, 0.000000019, 0.000000067, 0.000000634, 0.000000939, 0.000001143, 1, 1, 0, 1, 9.000000000
1646305719.803223133, 0.000000036, 0.000000040, 0.000000225, 0.000000965, 0.000001253, 0.000001392, 0.000000036, 0.000000039, 0.000000214, 0.000000926, 0.000001227, 0.000001364, 0, 1, 1, 0, 30.000000000
1646305719.853221178, 0.000000019, 0.000000036, 0.000000086, 0.000000893, 0.000001301, 0.000001446, 0.000000019, 0.000000036, 0.000000085, 0.000000878, 0.000001270, 0.000001404, 0, 1, 1, 0, 33.000000000
1646305719.978216410, 0.000000008, 0.000000011, 0.000000051, 0.000000577, 0.000000923, 0.000001173, 0.000000007, 0.000000010, 0.000000048, 0.000000069, 0.000000179, 0.000000726, 1, 1, 1, 0, 41.000000000
1646305720.028214455, 0.000000085, 0.000000158, 0.000000747, 0.000000381, 0.000000505, 0.000000989, 0.000000081, 0.000000156, 0.000000695, 0.000000376, 0.000000497, 0.000000984, 0, 1, 1, 0, 29.000000000
1646305720.078212500, 0.000000046, 0.000000077, 0.000000173, 0.000000952, 0.000001100, 0.000001634, 0.000000045, 0.000000073, 0.000000162, 0.000000924, 0.000001060, 0.000001588, 0, 1, 1, 0, 32.000000000
