# time(s), pre_rot_eig1, pre_rot_eig2, pre_rot_eig3, pre_trans_eig1, pre_trans_eig2, pre_trans_eig3, post_rot_eig1, post_rot_eig2, post_rot_eig3, post_trans_eig1, post_trans_eig2, post_trans_eig3, cam_used[0], cam_used[1], cam_used[2], cam_used[3], level0_avg_total_rows
1646305719.128249645, 0.000000775, 0.000009519, 0.000011645, 0.000012028, 0.000018162, 0.000034974, 0.000000775, 0.000009519, 0.000011645, 0.000012028, 0.000018162, 0.000034974, 0, 1, 0, 0, 0.000000000
1646305719.203246832, 0.000002713, 0.000011454, 0.000013374, 0.000069082, 0.000074824, 0.000095845, 0.000002713, 0.000011454, 0.000013374, 0.000069082, 0.000074824, 0.000095845, 0, 0, 1, 0, 0.000000000
1646305719.228245735, 0.000000801, 0.000002700, 0.000007743, 0.000010674, 0.000016423, 0.000025219, 0.000000801, 0.000002700, 0.000007743, 0.000010674, 0.000016423, 0.000025219, 0, 1, 0, 0, 0.000000000
1646305719.253244877, 0.000000352, 0.000000911, 0.000001703, 0.000005770, 0.000006221, 0.000011527, 0.000000352, 0.000000911, 0.000001703, 0.000005770, 0.000006221, 0.000011527, 0, 0, 1, 0, 0.000000000
1646305719.278243780, 0.000000143, 0.000000325, 0.000000566, 0.000003483, 0.000004821, 0.000008381, 0.000000132, 0.000000322, 0.000000560, 0.000003456, 0.000004603, 0.000007977, 0, 0, 1, 0, 6.000000000
1646305719.303242922, 0.000000091, 0.000000116, 0.000000170, 0.000001659, 0.000002144, 0.000004464, 0.000000083, 0.000000113, 0.000000164, 0.000000812, 0.000000891, 0.000002748, 0, 0, 1, 0, 12.000000000
1646305719.328241825, 0.000000022, 0.000000032, 0.000000051, 0.000000643, 0.000000864, 0.000001320, 0.000000022, 0.000000029, 0.000000048, 0.000000250, 0.000000349, 0.000000999, 0, 1, 0, 0, 0.000000000
1646305719.353240728, 0.000000009, 0.000000018, 0.000000029, 0.000000415, 0.000000528, 0.000000746, 0.000000008, 0.000000017, 0.000000026, 0.000000263, 0.000000329, 0.000000650, 0, 0, 1, 0, 23.000000000
1646305719.378239870, 0.000000006, 0.000000007, 0.000000017, 0.000000296, 0.000000434, 0.000000644, 0.000000006, 0.000000007, 0.000000015, 0.000000182, 0.000000297, 0.000000533, 0, 1, 0, 0, 0.000000000
1646305719.403239012, 0.000000004, 0.000000006, 0.000000016, 0.000000218, 0.000000330, 0.000000514, 0.000000004, 0.000000006, 0.000000016, 0.000000216, 0.000000323, 0.000000495, 1, 0, 0, 1, 3.000000000
1646305719.453237057, 0.000000003, 0.000000004, 0.000000012, 0.000000230, 0.000000316, 0.000000584, 0.000000003, 0.000000004, 0.000000012, 0.000000222, 0.000000296, 0.000000567, 0, 0, 0, 1, 6.000000000
1646305719.478235960, 0.000000002, 0.000000004, 0.000000011, 0.000000149, 0.000000239, 0.000000492, 0.000000002, 0.000000004, 0.000000011, 0.000000143, 0.000000223, 0.000000482, 0, 1, 0, 0, 0.000000000
1646305719.503235102, 0.000000001, 0.000000003, 0.000000008, 0.000000107, 0.000000189, 0.000000452, 0.000000001, 0.000000003, 0.000000008, 0.000000096, 0.000000183, 0.000000326, 0, 0, 1, 0, 28.000000000
1646305719.528234005, 0.000000001, 0.000000002, 0.000000006, 0.000000078, 0.000000156, 0.000000345, 0.000000001, 0.000000002, 0.000000006, 0.000000070, 0.000000152, 0.000000250, 0, 1, 0, 0, 0.000000000
1646305719.553233147, 0.000000001, 0.000000001, 0.000000006, 0.000000064, 0.000000153, 0.000000303, 0.000000001, 0.000000001, 0.000000006, 0.000000059, 0.000000150, 0.000000242, 0, 0, 1, 0, 29.000000000
1646305719.578232050, 0.000000001, 0.000000001, 0.000000006, 0.000000060, 0.000000154, 0.000000309, 0.000000001, 0.000000001, 0.000000006, 0.000000055, 0.000000151, 0.000000246, 0, 1, 0, 0, 0.000000000
1646305719.603230953, 0.000000000, 0.000000001, 0.000000005, 0.000000052, 0.000000145, 0.000000306, 0.000000000, 0.000000001, 0.000000005, 0.000000049, 0.000000141, 0.000000242, 0, 0, 1, 0, 30.000000000
1646305719.628230095, 0.000000000, 0.000000001, 0.000000004, 0.000000043, 0.000000133, 0.000000291, 0.000000000, 0.000000001, 0.000000004, 0.000000041, 0.000000130, 0.000000230, 0, 1, 0, 0, 0.000000000
1646305719.653228998, 0.000000000, 0.000000001, 0.000000004, 0.000000038, 0.000000129, 0.000000286, 0.000000000, 0.000000001, 0.000000004, 0.000000036, 0.000000126, 0.000000223, 0, 0, 1, 0, 32.000000000
1646305719.678228140, 0.000000000, 0.000000001, 0.000000004, 0.000000037, 0.000000125, 0.000000280, 0.000000000, 0.000000001, 0.000000004, 0.000000035, 0.000000122, 0.000000219, 0, 1, 0, 0, 0.000000000
1646305719.703227043, 0.000000000, 0.000000001, 0.000000003, 0.000000034, 0.000000119, 0.000000274, 0.000000000, 0.000000001, 0.000000003, 0.000000034, 0.000000115, 0.000000272, 0, 0, 0, 1, 15.000000000
1646305719.728226185, 0.000000000, 0.000000001, 0.000000004, 0.000000033, 0.000000115, 0.000000303, 0.000000000, 0.000000001, 0.000000004, 0.000000033, 0.000000111, 0.000000300, 0, 1, 0, 0, 0.000000000
1646305719.753225327, 0.000000000, 0.000000000, 0.000000003, 0.000000030, 0.000000111, 0.000000308, 0.000000000, 0.000000000, 0.000000003, 0.000000028, 0.000000107, 0.000000217, 0, 0, 1, 0, 37.000000000
1646305719.778224230, 0.000000000, 0.000000000, 0.000000003, 0.000000028, 0.000000107, 0.000000256, 0.000000000, 0.000000000, 0.000000003, 0.000000027, 0.000000103, 0.000000181, 0, 1, 0, 0, 0.000000000
1646305719.803223133, 0.000000000, 0.000000000, 0.000000003, 0.000000027, 0.000000104, 0.000000234, 0.000000000, 0.000000000, 0.000000003, 0.000000026, 0.000000099, 0.000000167, 0, 0, 1, 0, 47.000000000
1646305719.828222275, 0.000000000, 0.000000000, 0.000000003, 0.000000026, 0.000000100, 0.000000223, 0.000000000, 0.000000000, 0.000000003, 0.000000025, 0.000000096, 0.000000158, 0, 1, 0, 0, 0.000000000
1646305719.853221178, 0.000000000, 0.000000000, 0.000000003, 0.000000025, 0.000000097, 0.000000216, 0.000000000, 0.000000000, 0.000000003, 0.000000024, 0.000000093, 0.000000163, 0, 0, 1, 0, 54.000000000
1646305719.878220320, 0.000000000, 0.000000000, 0.000000003, 0.000000024, 0.000000094, 0.000000220, 0.000000000, 0.000000000, 0.000000003, 0.000000023, 0.000000090, 0.000000166, 0, 1, 0, 0, 0.000000000
1646305719.903219223, 0.000000000, 0.000000000, 0.000000003, 0.000000024, 0.000000092, 0.000000220, 0.000000000, 0.000000000, 0.000000003, 0.000000022, 0.000000087, 0.000000156, 0, 0, 1, 0, 62.000000000
1646305719.928218365, 0.000000000, 0.000000000, 0.000000002, 0.000000023, 0.000000087, 0.000000208, 0.000000000, 0.000000000, 0.000000002, 0.000000021, 0.000000083, 0.000000148, 0, 1, 0, 0, 0.000000000
1646305719.953217268, 0.000000000, 0.000000000, 0.000000002, 0.000000022, 0.000000085, 0.000000199, 0.000000000, 0.000000000, 0.000000002, 0.000000021, 0.000000082, 0.000000156, 0, 0, 1, 0, 65.000000000
1646305719.978216410, 0.000000000, 0.000000000, 0.000000002, 0.000000021, 0.000000082, 0.000000199, 0.000000000, 0.000000000, 0.000000002, 0.000000020, 0.000000079, 0.000000156, 0, 1, 0, 0, 0.000000000
