# time(s), pre_rot_eig1, pre_rot_eig2, pre_rot_eig3, pre_trans_eig1, pre_trans_eig2, pre_trans_eig3, post_rot_eig1, post_rot_eig2, post_rot_eig3, post_trans_eig1, post_trans_eig2, post_trans_eig3, cam_used[0], cam_used[1], cam_used[2], cam_used[3], level0_avg_total_rows
1646305719.153248787, 0.000000988, 0.000013668, 0.000020303, 0.000018886, 0.000023859, 0.000044806, 0.000000988, 0.000013668, 0.000020303, 0.000018886, 0.000023859, 0.000044806, 0, 1, 1, 1, 0.000000000
1646305719.253244877, 0.000000279, 0.000001918, 0.000002455, 0.000006305, 0.000008112, 0.000013077, 0.000000057, 0.000000296, 0.000001052, 0.000000312, 0.000000844, 0.000004025, 0, 1, 1, 1, 22.000000000
1646305719.303242922, 0.000000301, 0.000000864, 0.000001368, 0.000002202, 0.000002799, 0.000005132, 0.000000105, 0.000000395, 0.000000748, 0.000001159, 0.000001672, 0.000004940, 0, 1, 1, 0, 14.000000000
1646305719.328241825, 0.000000225, 0.000000701, 0.000000933, 0.000002047, 0.000002658, 0.000005448, 0.000000046, 0.000000392, 0.000000579, 0.000001450, 0.000001785, 0.000005415, 0, 1, 0, 0, 0.000000000
1646305719.453237057, 0.000000029, 0.000000054, 0.000000435, 0.000001360, 0.000001810, 0.000002130, 0.000000016, 0.000000018, 0.000000168, 0.000000868, 0.000001174, 0.000002039, 1, 1, 0, 0, 0.000000000
1646305719.503235102, 0.000000015, 0.000000023, 0.000000306, 0.000000798, 0.000001064, 0.000001568, 0.000000013, 0.000000018, 0.000000137, 0.000000206, 0.000000261, 0.000000660, 0, 1, 1, 0, 20.000000000
1646305719.603230953, 0.000000010, 0.000000011, 0.000000140, 0.000000655, 0.000000830, 0.000000968, 0.000000009, 0.000000009, 0.000000089, 0.000000076, 0.000000105, 0.000000314, 0, 1, 1, 1, 53.000000000
1646305719.703227043, 0.000000007, 0.000000009, 0.000000091, 0.000000512, 0.000000623, 0.000000747, 0.000000007, 0.000000008, 0.000000068, 0.000000104, 0.000000113, 0.000000355, 0, 1, 1, 1, 55.000000000
1646305719.803223133, 0.000000003, 0.000000006, 0.000000068, 0.000000450, 0.000000563, 0.000000680, 0.000000003, 0.000000005, 0.000000052, 0.000000142, 0.000000155, 0.000000421, 0, 1, 1, 1, 54.000000000
1646305719.853221178, 0.000000027, 0.000000036, 0.000000110, 0.000000422, 0.000000444, 0.000000732, 0.000000026, 0.000000035, 0.000000102, 0.000000338, 0.000000369, 0.000000680, 0, 1, 0, 1, 12.000000000
1646305719.953217268, 0.000000002, 0.000000005, 0.000000044, 0.000000427, 0.000000633, 0.000000738, 0.000000002, 0.000000004, 0.000000037, 0.000000163, 0.000000202, 0.000000334, 0, 1, 1, 1, 61.000000000
1646305720.003215313, 0.000000003, 0.000000005, 0.000000075, 0.000000418, 0.000000433, 0.000000568, 0.000000002, 0.000000005, 0.000000060, 0.000000205, 0.000000239, 0.000000511, 1, 1, 1, 0, 37.000000000
