# time(s), pre_rot_eig1, pre_rot_eig2, pre_rot_eig3, pre_trans_eig1, pre_trans_eig2, pre_trans_eig3, post_rot_eig1, post_rot_eig2, post_rot_eig3, post_trans_eig1, post_trans_eig2, post_trans_eig3, cam_used[0], cam_used[1], cam_used[2], cam_used[3], level0_avg_total_rows
1646305719.128249645, 0.000000775, 0.000009519, 0.000011645, 0.000012028, 0.000018162, 0.000034974, 0.000000775, 0.000009519, 0.000011645, 0.000012028, 0.000018162, 0.000034974, 0, 1, 0, 0, 0.000000000
1646305719.203246832, 0.000002713, 0.000011454, 0.000013374, 0.000069082, 0.000074824, 0.000095845, 0.000002713, 0.000011454, 0.000013374, 0.000069082, 0.000074824, 0.000095845, 0, 1, 0, 0, 0.000000000
1646305719.228245735, 0.000000801, 0.000002700, 0.000007743, 0.000010674, 0.000016423, 0.000025219, 0.000000801, 0.000002700, 0.000007743, 0.000010674, 0.000016423, 0.000025219, 0, 1, 0, 0, 0.000000000
1646305719.253244877, 0.000000352, 0.000000911, 0.000001703, 0.000005770, 0.000006221, 0.000011527, 0.000000352, 0.000000911, 0.000001703, 0.000005770, 0.000006221, 0.000011527, 1, 0, 0, 0, 0.000000000
1646305719.278243780, 0.000000143, 0.000000325, 0.000000566, 0.000003483, 0.000004821, 0.000008381, 0.000000143, 0.000000325, 0.000000566, 0.000003483, 0.000004821, 0.000008381, 0, 1, 0, 0, 0.000000000
1646305719.303242922, 0.000000087, 0.000000100, 0.000000164, 0.000001656, 0.000002134, 0.000004510, 0.000000087, 0.000000100, 0.000000164, 0.000001656, 0.000002134, 0.000004510, 0, 0, 0, 1, 0.000000000
1646305719.328241825, 0.000000024, 0.000000033, 0.000000054, 0.000000756, 0.000001221, 0.000001763, 0.000000024, 0.000000033, 0.000000054, 0.000000756, 0.000001221, 0.000001763, 0, 1, 0, 0, 0.000000000
1646305719.353240728, 0.000000014, 0.000000023, 0.000000034, 0.000000545, 0.000000757, 0.000001120, 0.000000014, 0.000000023, 0.000000034, 0.000000545, 0.000000757, 0.000001120, 0, 0, 1, 0, 0.000000000
1646305719.378239870, 0.000000007, 0.000000009, 0.000000019, 0.000000398, 0.000000514, 0.000000873, 0.000000007, 0.000000009, 0.000000019, 0.000000398, 0.000000514, 0.000000873, 0, 1, 0, 0, 0.000000000
1646305719.403239012, 0.000000004, 0.000000007, 0.000000020, 0.000000294, 0.000000390, 0.000000764, 0.000000004, 0.000000007, 0.000000019, 0.000000215, 0.000000343, 0.000000509, 0, 0, 1, 0, 20.000000000
1646305719.428238153, 0.000000003, 0.000000004, 0.000000018, 0.000000194, 0.000000293, 0.000000479, 0.000000003, 0.000000004, 0.000000017, 0.000000143, 0.000000248, 0.000000328, 0, 1, 0, 0, 0.000000000
