# time(s), pre_rot_eig1, pre_rot_eig2, pre_rot_eig3, pre_trans_eig1, pre_trans_eig2, pre_trans_eig3, post_rot_eig1, post_rot_eig2, post_rot_eig3, post_trans_eig1, post_trans_eig2, post_trans_eig3, cam_used[0], cam_used[1], cam_used[2], cam_used[3], level0_avg_total_rows
1646305719.153248787, 0.000000771, 0.000009350, 0.000011207, 0.000011763, 0.000017233, 0.000032720, 0.000000771, 0.000009350, 0.000011207, 0.000011763, 0.000017233, 0.000032720, 1, 1, 0, 0, 0.000000000
1646305719.253244877, 0.000000220, 0.000001188, 0.000001844, 0.000004646, 0.000005716, 0.000010204, 0.000000220, 0.000001188, 0.000001844, 0.000004646, 0.000005716, 0.000010204, 1, 1, 0, 0, 0.000000000
1646305719.353240728, 0.000000102, 0.000000268, 0.000000601, 0.000002390, 0.000002860, 0.000004699, 0.000000102, 0.000000268, 0.000000601, 0.000002390, 0.000002860, 0.000004699, 1, 1, 1, 0, 0.000000000
1646305719.403239012, 0.000000209, 0.000000310, 0.000000853, 0.000002497, 0.000002928, 0.000004318, 0.000000099, 0.000000174, 0.000000464, 0.000000325, 0.000000401, 0.000001101, 0, 1, 1, 0, 9.000000000
1646305719.453237057, 0.000000084, 0.000000479, 0.000000591, 0.000000926, 0.000001105, 0.000001846, 0.000000038, 0.000000132, 0.000000200, 0.000000084, 0.000000119, 0.000000689, 0, 1, 1, 0, 26.000000000
1646305719.478235960, 0.000000233, 0.000000355, 0.000000638, 0.000000209, 0.000000256, 0.000001012, 0.000000105, 0.000000141, 0.000000247, 0.000000033, 0.000000065, 0.000000386, 0, 1, 0, 0, 0.000000000
1646305719.603230953, 0.000000045, 0.000000085, 0.000000253, 0.000001014, 0.000001296, 0.000001673, 0.000000026, 0.000000069, 0.000000109, 0.000000086, 0.000000091, 0.000000524, 0, 1, 1, 0, 38.000000000
1646305719.703227043, 0.000000037, 0.000000054, 0.000000112, 0.000000686, 0.000000839, 0.000001033, 0.000000024, 0.000000047, 0.000000071, 0.000000075, 0.000000079, 0.000000477, 1, 1, 1, 0, 48.000000000
1646305719.803223133, 0.000000022, 0.000000029, 0.000000060, 0.000000608, 0.000000757, 0.000000903, 0.000000017, 0.000000021, 0.000000046, 0.000000068, 0.000000075, 0.000000417, 1, 1, 1, 0, 51.000000000
1646305719.828222275, 0.000000051, 0.000000060, 0.000000379, 0.000000141, 0.000000153, 0.000000567, 0.000000039, 0.000000049, 0.000000300, 0.000000008, 0.000000018, 0.000000286, 0, 1, 0, 0, 0.000000000
