# time(s), pre_rot_eig1, pre_rot_eig2, pre_rot_eig3, pre_trans_eig1, pre_trans_eig2, pre_trans_eig3, post_rot_eig1, post_rot_eig2, post_rot_eig3, post_trans_eig1, post_trans_eig2, post_trans_eig3, cam_used[0], cam_used[1], cam_used[2], cam_used[3], level0_avg_total_rows
1646305719.128249645, 0.000000775, 0.000009519, 0.000011645, 0.000012028, 0.000018162, 0.000034974, 0.000000775, 0.000009519, 0.000011645, 0.000012028, 0.000018162, 0.000034974, 0, 1, 0, 0, 0.000000000
1646305719.203246832, 0.000002713, 0.000011454, 0.000013374, 0.000069082, 0.000074824, 0.000095845, 0.000002713, 0.000011454, 0.000013374, 0.000069082, 0.000074824, 0.000095845, 0, 0, 1, 0, 0.000000000
1646305719.228245735, 0.000001158, 0.000002728, 0.000008705, 0.000015037, 0.000019100, 0.000034776, 0.000001158, 0.000002728, 0.000008705, 0.000015037, 0.000019100, 0.000034776, 0, 1, 0, 0, 0.000000000
1646305719.253244877, 0.000000701, 0.000002198, 0.000002608, 0.000011182, 0.000019546, 0.000027629, 0.000000701, 0.000002198, 0.000002608, 0.000011182, 0.000019546, 0.000027629, 0, 1, 0, 0, 0.000000000
1646305719.278243780, 0.000000707, 0.000001666, 0.000002388, 0.000007526, 0.000015629, 0.000023453, 0.000000707, 0.000001666, 0.000002388, 0.000007526, 0.000015629, 0.000023453, 0, 1, 0, 0, 0.000000000
1646305719.303242922, 0.000000840, 0.000002235, 0.000002591, 0.000006908, 0.000008037, 0.000018595, 0.000000840, 0.000002235, 0.000002591, 0.000006908, 0.000008037, 0.000018595, 0, 0, 0, 1, 0.000000000
1646305719.328241825, 0.000000316, 0.000000758, 0.000002363, 0.000005150, 0.000005641, 0.000009699, 0.000000316, 0.000000758, 0.000002363, 0.000005150, 0.000005641, 0.000009699, 0, 1, 0, 0, 0.000000000
1646305719.353240728, 0.000000254, 0.000000772, 0.000001091, 0.000004544, 0.000005994, 0.000010254, 0.000000184, 0.000000665, 0.000000780, 0.000000489, 0.000000803, 0.000005109, 0, 0, 0, 1, 11.000000000
1646305719.378239870, 0.000000482, 0.000000538, 0.000001067, 0.000000796, 0.000000910, 0.000005568, 0.000000395, 0.000000487, 0.000000985, -0.000000020, 0.000000306, 0.000002805, 0, 1, 0, 0, 0.000000000
1646305719.403239012, 0.000000594, 0.000000983, 0.000001427, 0.000000316, 0.000000580, 0.000003400, 0.000000578, 0.000000732, 0.000001340, -0.000000014, 0.000000239, 0.000001731, 0, 0, 1, 0, 0.000000000
1646305719.428238153, 0.000000172, 0.000000447, 0.000001427, 0.000000422, 0.000000535, 0.000002384, 0.000000163, 0.000000352, 0.000001277, 0.000000061, 0.000000181, 0.000001376, 0, 1, 0, 0, 0.000000000
1646305719.453237057, 0.000000107, 0.000000556, 0.000000853, 0.000000536, 0.000000546, 0.000002054, 0.000000096, 0.000000557, 0.000000768, 0.000000502, 0.000000519, 0.000001183, 1, 0, 0, 0, 1.000000000
1646305719.478235960, 0.000000239, 0.000000355, 0.000000894, 0.000000980, 0.000001140, 0.000001849, 0.000000231, 0.000000343, 0.000000883, 0.000000933, 0.000000993, 0.000001331, 0, 1, 0, 0, 0.000000000
1646305719.503235102, 0.000000542, 0.000001008, 0.000001377, 0.000001377, 0.000001495, 0.000002035, 0.000000087, 0.000000188, 0.000000431, 0.000000278, 0.000000377, 0.000000871, 0, 0, 1, 0, 22.000000000
1646305719.528234005, 0.000000124, 0.000000353, 0.000000793, 0.000000454, 0.000000514, 0.000001169, 0.000000027, 0.000000116, 0.000000160, 0.000000047, 0.000000143, 0.000000640, 0, 1, 0, 0, 0.000000000
1646305719.553233147, 0.000000076, 0.000000353, 0.000000645, 0.000000165, 0.000000267, 0.000000941, 0.000000045, 0.000000135, 0.000000243, 0.000000078, 0.000000143, 0.000000538, 0, 0, 1, 0, 28.000000000
1646305719.578232050, 0.000000195, 0.000000206, 0.000000491, 0.000000222, 0.000000288, 0.000000767, 0.000000100, 0.000000111, 0.000000186, 0.000000127, 0.000000148, 0.000000437, 0, 1, 0, 0, 0.000000000
1646305719.603230953, 0.000000422, 0.000000743, 0.000000798, 0.000000281, 0.000000301, 0.000000653, 0.000000065, 0.000000154, 0.000000302, 0.000000120, 0.000000146, 0.000000454, 0, 0, 1, 0, 44.000000000
1646305719.628230095, 0.000000085, 0.000000168, 0.000000716, 0.000000250, 0.000000268, 0.000000671, 0.000000013, 0.000000061, 0.000000162, 0.000000091, 0.000000125, 0.000000491, 0, 1, 0, 0, 0.000000000
1646305719.653228998, 0.000000059, 0.000000156, 0.000000531, 0.000000203, 0.000000264, 0.000000774, 0.000000033, 0.000000097, 0.000000200, 0.000000073, 0.000000117, 0.000000441, 0, 0, 1, 0, 58.000000000
1646305719.678228140, 0.000000077, 0.000000092, 0.000000432, 0.000000178, 0.000000236, 0.000000684, 0.000000047, 0.000000076, 0.000000234, 0.000000082, 0.000000089, 0.000000411, 0, 1, 0, 0, 0.000000000
1646305719.703227043, 0.000000376, 0.000000692, 0.000000786, 0.000000195, 0.000000208, 0.000000641, 0.000000054, 0.000000164, 0.000000306, 0.000000102, 0.000000114, 0.000000407, 0, 0, 1, 0, 55.000000000
1646305719.728226185, 0.000000046, 0.000000070, 0.000000554, 0.000000224, 0.000000233, 0.000000620, 0.000000010, 0.000000019, 0.000000127, 0.000000107, 0.000000128, 0.000000417, 0, 1, 0, 0, 0.000000000
1646305719.753225327, 0.000000047, 0.000000104, 0.000000397, 0.000000228, 0.000000261, 0.000000628, 0.000000009, 0.000000046, 0.000000132, 0.000000112, 0.000000143, 0.000000422, 0, 1, 0, 0, 0.000000000
1646305719.778224230, 0.000000050, 0.000000061, 0.000000323, 0.000000228, 0.000000274, 0.000000658, 0.000000010, 0.000000026, 0.000000070, 0.000000114, 0.000000146, 0.000000426, 0, 1, 0, 0, 0.000000000
1646305719.803223133, 0.000000346, 0.000000639, 0.000000694, 0.000000218, 0.000000282, 0.000000653, 0.000000059, 0.000000165, 0.000000329, 0.000000107, 0.000000141, 0.000000447, 0, 0, 1, 0, 54.000000000
1646305719.828222275, 0.000000043, 0.000000059, 0.000000534, 0.000000219, 0.000000250, 0.000000658, 0.000000011, 0.000000021, 0.000000146, 0.000000092, 0.000000115, 0.000000476, 0, 1, 0, 0, 0.000000000
1646305719.853221178, 0.000000040, 0.000000118, 0.000000354, 0.000000214, 0.000000243, 0.000000660, 0.000000037, 0.000000108, 0.000000186, 0.000000178, 0.000000202, 0.000000485, 0, 0, 0, 1, 20.000000000
1646305719.878220320, 0.000000046, 0.000000131, 0.000000383, 0.000000367, 0.000000408, 0.000000719, 0.000000026, 0.000000119, 0.000000349, 0.000000292, 0.000000322, 0.000000568, 0, 1, 0, 0, 0.000000000
1646305719.903219223, 0.000000360, 0.000000542, 0.000000846, 0.000000540, 0.000000555, 0.000000842, 0.000000062, 0.000000172, 0.000000300, 0.000000142, 0.000000156, 0.000000465, 0, 0, 1, 0, 55.000000000
1646305719.928218365, 0.000000034, 0.000000048, 0.000000509, 0.000000254, 0.000000257, 0.000000658, 0.000000010, 0.000000018, 0.000000135, 0.000000051, 0.000000088, 0.000000465, 0, 1, 0, 0, 0.000000000
1646305719.953217268, 0.000000038, 0.000000120, 0.000000350, 0.000000139, 0.000000191, 0.000000647, 0.000000024, 0.000000086, 0.000000162, 0.000000064, 0.000000099, 0.000000413, 0, 0, 1, 0, 57.000000000
