# time(s), pre_rot_eig1, pre_rot_eig2, pre_rot_eig3, pre_trans_eig1, pre_trans_eig2, pre_trans_eig3, post_rot_eig1, post_rot_eig2, post_rot_eig3, post_trans_eig1, post_trans_eig2, post_trans_eig3, cam_used[0], cam_used[1], cam_used[2], cam_used[3], level0_avg_total_rows
1646305719.153248787, 0.000000763, 0.000009441, 0.000011864, 0.000012012, 0.000017999, 0.000035202, 0.000000763, 0.000009441, 0.000011864, 0.000012012, 0.000017999, 0.000035202, 0, 1, 1, 0, 0.000000000
1646305719.253244877, 0.000000578, 0.000002008, 0.000002259, 0.000009642, 0.000013997, 0.000020774, 0.000000578, 0.000002008, 0.000002259, 0.000009642, 0.000013997, 0.000020774, 1, 1, 0, 0, 0.000000000
1646305719.353240728, 0.000000142, 0.000000514, 0.000000747, 0.000003204, 0.000003702, 0.000006420, 0.000000043, 0.000000186, 0.000000300, 0.000000164, 0.000000273, 0.000000972, 1, 1, 1, 0, 27.000000000
1646305719.403239012, 0.000000430, 0.000000535, 0.000001108, 0.000001044, 0.000001422, 0.000002235, 0.000000107, 0.000000209, 0.000000311, 0.000000169, 0.000000202, 0.000000861, 0, 1, 1, 0, 37.000000000
1646305719.453237057, 0.000000086, 0.000000546, 0.000000708, 0.000000670, 0.000000786, 0.000001843, 0.000000040, 0.000000187, 0.000000243, 0.000000095, 0.000000157, 0.000000847, 0, 1, 1, 0, 41.000000000
1646305719.503235102, 0.000000361, 0.000000671, 0.000001135, 0.000000421, 0.000000556, 0.000001567, 0.000000072, 0.000000178, 0.000000261, 0.000000107, 0.000000128, 0.000000504, 0, 1, 1, 0, 52.000000000
1646305719.603230953, 0.000000052, 0.000000319, 0.000000454, 0.000000828, 0.000000991, 0.000001213, 0.000000030, 0.000000154, 0.000000181, 0.000000091, 0.000000142, 0.000000537, 0, 1, 1, 0, 56.000000000
1646305719.703227043, 0.000000029, 0.000000179, 0.000000247, 0.000000703, 0.000000814, 0.000000997, 0.000000018, 0.000000097, 0.000000129, 0.000000072, 0.000000099, 0.000000415, 0, 1, 1, 0, 59.000000000
1646305719.803223133, 0.000000021, 0.000000082, 0.000000141, 0.000000604, 0.000000717, 0.000000901, 0.000000014, 0.000000061, 0.000000085, 0.000000065, 0.000000077, 0.000000386, 0, 1, 1, 0, 63.000000000
1646305719.828222275, 0.000000042, 0.000000046, 0.000000486, 0.000000138, 0.000000154, 0.000000522, 0.000000031, 0.000000038, 0.000000287, 0.000000007, 0.000000031, 0.000000252, 0, 1, 0, 0, 0.000000000
1646305719.953217268, 0.000000013, 0.000000016, 0.000000064, 0.000000580, 0.000000757, 0.000000885, 0.000000010, 0.000000014, 0.000000048, 0.000000065, 0.000000068, 0.000000353, 0, 1, 1, 0, 64.000000000
1646305720.003215313, 0.000000022, 0.000000031, 0.000000206, 0.000000291, 0.000000295, 0.000000648, 0.000000018, 0.000000026, 0.000000101, 0.000000076, 0.000000096, 0.000000339, 0, 1, 1, 0, 61.000000000
1646305720.103211403, 0.000000010, 0.000000013, 0.000000069, 0.000000508, 0.000000639, 0.000000707, 0.000000009, 0.000000011, 0.000000054, 0.000000089, 0.000000101, 0.000000348, 0, 1, 1, 0, 63.000000000
1646305720.203207493, 0.000000006, 0.000000008, 0.000000041, 0.000000435, 0.000000585, 0.000000632, 0.000000006, 0.000000007, 0.000000035, 0.000000078, 0.000000091, 0.000000316, 0, 1, 1, 1, 64.000000000
1646305720.253205538, 0.000000012, 0.000000018, 0.000000052, 0.000000311, 0.000000328, 0.000000560, 0.000000011, 0.000000013, 0.000000045, 0.000000095, 0.000000116, 0.000000400, 0, 1, 1, 0, 51.000000000
1646305720.378200531, 0.000000004, 0.000000006, 0.000000032, 0.000000425, 0.000000668, 0.000000732, 0.000000004, 0.000000006, 0.000000027, 0.000000118, 0.000000158, 0.000000301, 0, 1, 1, 1, 64.000000000
1646305720.428198814, 0.000000011, 0.000000020, 0.000000172, 0.000000375, 0.000000413, 0.000000506, 0.000000010, 0.000000015, 0.000000099, 0.000000196, 0.000000218, 0.000000425, 0, 1, 1, 0, 45.000000000
1646305720.478196859, 0.000000007, 0.000000014, 0.000000055, 0.000000465, 0.000000583, 0.000000670, 0.000000007, 0.000000013, 0.000000047, 0.000000167, 0.000000205, 0.000000463, 0, 1, 1, 0, 53.000000000
1646305720.603191853, 0.000000004, 0.000000006, 0.000000028, 0.000000398, 0.000000676, 0.000000707, 0.000000003, 0.000000005, 0.000000023, 0.000000235, 0.000000347, 0.000000413, 1, 1, 1, 0, 50.000000000
1646305720.753185749, 0.000000003, 0.000000005, 0.000000028, 0.000000400, 0.000000691, 0.000000753, 0.000000003, 0.000000005, 0.000000023, 0.000000182, 0.000000279, 0.000000369, 0, 1, 1, 1, 69.000000000
1646305720.803184032, 0.000000006, 0.000000011, 0.000000074, 0.000000478, 0.000000592, 0.000000645, 0.000000005, 0.000000009, 0.000000053, 0.000000359, 0.000000405, 0.000000592, 0, 1, 1, 0, 33.000000000
1646305720.853181839, 0.000000011, 0.000000019, 0.000000049, 0.000000687, 0.000000738, 0.000000902, 0.000000011, 0.000000014, 0.000000043, 0.000000421, 0.000000510, 0.000000746, 0, 1, 1, 0, 42.000000000
