# time(s), pre_rot_eig1, pre_rot_eig2, pre_rot_eig3, pre_trans_eig1, pre_trans_eig2, pre_trans_eig3, post_rot_eig1, post_rot_eig2, post_rot_eig3, post_trans_eig1, post_trans_eig2, post_trans_eig3, cam_used[0], cam_used[1], cam_used[2], cam_used[3], level0_avg_total_rows
1740983745.431718588, 0.000000240, 0.000000323, 0.000000407, 0.000000953, 0.000004924, 0.000007986, 0.000000240, 0.000000323, 0.000000407, 0.000000953, 0.000004924, 0.000007986, 1, 1, 1, 0, 0.000000000
1740983745.435104609, 0.000000231, 0.000000314, 0.000000394, 0.000000948, 0.000004806, 0.000006040, 0.000000081, 0.000000154, 0.000000288, 0.000000573, 0.000001461, 0.000003503, 0, 0, 0, 1, 2.000000000
1740983745.532518625, 0.000000072, 0.000000082, 0.000000103, 0.000000440, 0.000001594, 0.000003146, 0.000000020, 0.000000032, 0.000000062, 0.000000243, 0.000000383, 0.000000950, 1, 1, 1, 0, 8.000000000
1740983745.535544634, 0.000000020, 0.000000031, 0.000000055, 0.000000243, 0.000000352, 0.000000869, 0.000000011, 0.000000029, 0.000000039, 0.000000147, 0.000000277, 0.000000811, 0, 0, 0, 1, 4.000000000
1740983745.633704662, 0.000000037, 0.000000040, 0.000000050, 0.000000219, 0.000000601, 0.000001196, 0.000000026, 0.000000029, 0.000000040, 0.000000186, 0.000000371, 0.000000861, 1, 1, 1, 0, 9.000000000
1740983745.637238503, 0.000000024, 0.000000027, 0.000000037, 0.000000186, 0.000000351, 0.000000730, 0.000000015, 0.000000021, 0.000000023, 0.000000106, 0.000000236, 0.000000523, 0, 0, 0, 1, 9.000000000
1740983745.733770370, 0.000000023, 0.000000025, 0.000000032, 0.000000142, 0.000000358, 0.000000787, 0.000000021, 0.000000024, 0.000000029, 0.000000140, 0.000000351, 0.000000732, 1, 1, 1, 0, 10.000000000
1740983745.735219955, 0.000000021, 0.000000022, 0.000000029, 0.000000140, 0.000000342, 0.000000678, 0.000000020, 0.000000021, 0.000000027, 0.000000132, 0.000000310, 0.000000640, 0, 0, 0, 1, 5.000000000
1740983745.832092762, 0.000000013, 0.000000020, 0.000000030, 0.000000138, 0.000000321, 0.000000701, 0.000000013, 0.000000019, 0.000000030, 0.000000138, 0.000000320, 0.000000670, 1, 1, 1, 0, 8.000000000
1740983745.835770130, 0.000000011, 0.000000019, 0.000000029, 0.000000136, 0.000000303, 0.000000569, 0.000000011, 0.000000018, 0.000000029, 0.000000135, 0.000000300, 0.000000565, 0, 0, 0, 1, 10.000000000
1740983745.932691336, 0.000000009, 0.000000014, 0.000000022, 0.000000116, 0.000000259, 0.000000540, 0.000000009, 0.000000014, 0.000000022, 0.000000116, 0.000000258, 0.000000533, 1, 1, 1, 0, 16.000000000
1740983745.936252356, 0.000000007, 0.000000013, 0.000000022, 0.000000115, 0.000000245, 0.000000453, 0.000000007, 0.000000012, 0.000000021, 0.000000113, 0.000000238, 0.000000449, 0, 0, 0, 1, 17.000000000
1740983746.032251835, 0.000000007, 0.000000012, 0.000000020, 0.000000104, 0.000000218, 0.000000465, 0.000000007, 0.000000011, 0.000000019, 0.000000103, 0.000000212, 0.000000460, 1, 1, 1, 0, 16.000000000
1740983746.034923315, 0.000000006, 0.000000010, 0.000000019, 0.000000102, 0.000000203, 0.000000413, 0.000000006, 0.000000010, 0.000000018, 0.000000101, 0.000000201, 0.000000412, 0, 0, 0, 1, 15.000000000
1740983746.120780706, 0.000000007, 0.000000011, 0.000000018, 0.000000101, 0.000000203, 0.000000393, 0.000000007, 0.000000011, 0.000000018, 0.000000101, 0.000000203, 0.000000392, 1, 1, 0, 0, 17.000000000
1740983746.137039423, 0.000000014, 0.000000025, 0.000000042, 0.000000104, 0.000000199, 0.000000345, 0.000000014, 0.000000024, 0.000000040, 0.000000103, 0.000000198, 0.000000344, 0, 0, 1, 1, 21.000000000
1740983746.234621286, 0.000000005, 0.000000008, 0.000000015, 0.000000093, 0.000000178, 0.000000340, 0.000000005, 0.000000008, 0.000000015, 0.000000093, 0.000000177, 0.000000339, 1, 1, 1, 1, 39.000000000
1740983746.332022667, 0.000000005, 0.000000008, 0.000000014, 0.000000088, 0.000000168, 0.000000331, 0.000000005, 0.000000008, 0.000000014, 0.000000088, 0.000000168, 0.000000331, 1, 1, 1, 0, 22.000000000
1740983746.335246563, 0.000000004, 0.000000008, 0.000000014, 0.000000088, 0.000000162, 0.000000301, 0.000000004, 0.000000008, 0.000000014, 0.000000088, 0.000000162, 0.000000300, 0, 0, 0, 1, 19.000000000
1740983746.431771517, 0.000000004, 0.000000007, 0.000000013, 0.000000084, 0.000000158, 0.000000315, 0.000000004, 0.000000007, 0.000000013, 0.000000084, 0.000000158, 0.000000313, 1, 1, 1, 0, 23.000000000
1740983746.435034990, 0.000000004, 0.000000007, 0.000000013, 0.000000084, 0.000000152, 0.000000282, 0.000000004, 0.000000007, 0.000000013, 0.000000084, 0.000000151, 0.000000281, 0, 0, 0, 1, 21.000000000
1740983746.534578085, 0.000000003, 0.000000006, 0.000000012, 0.000000082, 0.000000146, 0.000000281, 0.000000003, 0.000000006, 0.000000012, 0.000000082, 0.000000146, 0.000000280, 1, 1, 1, 1, 48.000000000
1740983746.632694483, 0.000000003, 0.000000006, 0.000000012, 0.000000079, 0.000000143, 0.000000284, 0.000000003, 0.000000006, 0.000000012, 0.000000079, 0.000000143, 0.000000284, 1, 1, 1, 0, 22.000000000
1740983746.635717392, 0.000000003, 0.000000006, 0.000000012, 0.000000079, 0.000000139, 0.000000259, 0.000000003, 0.000000006, 0.000000012, 0.000000079, 0.000000139, 0.000000259, 0, 0, 0, 1, 25.000000000
1740983746.732676268, 0.000000003, 0.000000006, 0.000000012, 0.000000078, 0.000000141, 0.000000277, 0.000000003, 0.000000006, 0.000000012, 0.000000078, 0.000000141, 0.000000277, 1, 1, 1, 0, 23.000000000
1740983746.735437155, 0.000000003, 0.000000006, 0.000000012, 0.000000078, 0.000000136, 0.000000257, 0.000000003, 0.000000006, 0.000000012, 0.000000078, 0.000000136, 0.000000257, 0, 0, 0, 1, 21.000000000
1740983746.832000494, 0.000000004, 0.000000006, 0.000000014, 0.000000085, 0.000000142, 0.000000290, 0.000000004, 0.000000006, 0.000000014, 0.000000085, 0.000000142, 0.000000290, 1, 1, 1, 0, 22.000000000
