# time(s), pre_rot_eig1, pre_rot_eig2, pre_rot_eig3, pre_trans_eig1, pre_trans_eig2, pre_trans_eig3, post_rot_eig1, post_rot_eig2, post_rot_eig3, post_trans_eig1, post_trans_eig2, post_trans_eig3, cam_used[0], cam_used[1], cam_used[2], cam_used[3], level0_avg_total_rows
1646305719.128249645, 0.000000775, 0.000009519, 0.000011645, 0.000012028, 0.000018162, 0.000034974, 0.000000775, 0.000009519, 0.000011645, 0.000012028, 0.000018162, 0.000034974, 0, 1, 0, 0, 0.000000000
1646305719.203246832, 0.000002713, 0.000011454, 0.000013374, 0.000069082, 0.000074824, 0.000095845, 0.000002713, 0.000011454, 0.000013374, 0.000069082, 0.000074824, 0.000095845, 0, 0, 0, 1, 0.000000000
1646305719.228245735, 0.000001158, 0.000002728, 0.000008705, 0.000015037, 0.000019100, 0.000034776, 0.000001158, 0.000002728, 0.000008705, 0.000015037, 0.000019100, 0.000034776, 0, 1, 0, 0, 0.000000000
1646305719.253244877, 0.000000701, 0.000002198, 0.000002608, 0.000011182, 0.000019546, 0.000027629, 0.000000701, 0.000002198, 0.000002608, 0.000011182, 0.000019546, 0.000027629, 0, 0, 1, 0, 0.000000000
1646305719.278243780, 0.000000707, 0.000001666, 0.000002388, 0.000007526, 0.000015629, 0.000023453, 0.000000707, 0.000001666, 0.000002388, 0.000007526, 0.000015629, 0.000023453, 0, 1, 0, 0, 0.000000000
1646305719.303242922, 0.000000840, 0.000002235, 0.000002591, 0.000006908, 0.000008037, 0.000018595, 0.000000233, 0.000000414, 0.000001366, 0.000001409, 0.000002501, 0.000010899, 0, 0, 1, 0, 14.000000000
1646305719.328241825, 0.000000243, 0.000000830, 0.000000955, 0.000001852, 0.000002885, 0.000007489, 0.000000046, 0.000000178, 0.000000630, 0.000000385, 0.000001146, 0.000006192, 0, 1, 0, 0, 0.000000000
1646305719.353240728, 0.000000183, 0.000000564, 0.000001054, 0.000001031, 0.000001688, 0.000006769, 0.000000030, 0.000000117, 0.000000766, 0.000000161, 0.000000810, 0.000005948, 0, 1, 0, 0, 0.000000000
1646305719.378239870, 0.000000439, 0.000000515, 0.000000673, 0.000000813, 0.000001115, 0.000006932, 0.000000115, 0.000000148, 0.000000357, -0.000000191, 0.000000458, 0.000007092, 0, 1, 0, 0, 0.000000000
1646305719.403239012, 0.000000488, 0.000000721, 0.000000932, 0.000000578, 0.000000976, 0.000005563, 0.000000277, 0.000000665, 0.000000903, 0.000000587, 0.000000976, 0.000005530, 0, 0, 0, 1, 1.000000000
1646305719.428238153, 0.000000195, 0.000000527, 0.000001137, 0.000001300, 0.000001588, 0.000004841, 0.000000116, 0.000000494, 0.000001094, 0.000001317, 0.000001593, 0.000004949, 0, 1, 0, 0, 0.000000000
1646305719.453237057, 0.000000144, 0.000000639, 0.000001014, 0.000001898, 0.000002477, 0.000005137, 0.000000097, 0.000000575, 0.000001008, 0.000001901, 0.000002490, 0.000005215, 1, 0, 0, 0, 0.000000000
1646305719.478235960, 0.000000255, 0.000000308, 0.000001067, 0.000002083, 0.000002914, 0.000005361, 0.000000151, 0.000000277, 0.000001012, 0.000002088, 0.000002903, 0.000005302, 0, 1, 0, 0, 0.000000000
1646305719.503235102, 0.000000515, 0.000000968, 0.000001494, 0.000002388, 0.000002704, 0.000004726, 0.000000128, 0.000000350, 0.000000457, 0.000000294, 0.000000395, 0.000000979, 0, 0, 1, 0, 30.000000000
1646305719.528234005, 0.000000113, 0.000000409, 0.000000887, 0.000000430, 0.000000496, 0.000001137, 0.000000032, 0.000000184, 0.000000241, -0.000000000, 0.000000117, 0.000000478, 0, 1, 0, 0, 0.000000000
